Device name;Usage sum in this simulation [kWh];Usage sum in this simulation linear extrapolated to 1 year [kWh];Comparison Value from the device entry [kWh];Percentage of the comparison value [1 = 100%];Device Category;
Energy Saving Lamp / EL-REF 11 E27;0;0;0;0;Light;
CD/DVD Player / Philips DVDR 725 H;0,7305649325546905;133,32810019123102;0;0;Education and Entertainment equipment / Hifi devices / CD/DVD Player;
TV Medion MD20123_DE_A;0,9476622920613915;172,94836830120394;0;0;Education and Entertainment equipment / Entertainment device / Television set;
SAT Receiver / Kathrein UFS913;0,36568097848335684;66,73677857321262;0;0;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
Egg Cooker / Russell Hobbs 14048-56 Stylo;0,28984531090599225;52,89676924034359;0;0;Kitchen equipment / Egg cooker;
Juicer / Moulinex Vitafruit;0,29101534443721405;53,110300359791566;0;0;Kitchen equipment / Juicer;
Kitchen radio / AEG KRC 4323 CD;0,16506812381800792;30,124932596786447;0;0;Education and Entertainment equipment / Hifi devices / Kitchen radio;
Single Stove Plate;7,861786058552162;1434,7759556857695;0;0;Kitchen equipment / Kitchen stove / Kitchen stove front left;
Food Slicer / DOMO Schneidemaschine DO521S;0,03389950143487936;6,186659011865483;0;0;Kitchen equipment / Food slicer;
Toaster Salco MT 400;0,6245941747644808;113,98843689451773;0;0;Kitchen equipment / Toaster;
PC / Acer 8400;0,8772747220986364;160,10263678300115;0;0;Computers and Components / Computer / PC;
PC Monitor / Fujitsu Siemens Scaleoview D19-1;0,9155849199983522;167,09424789969927;0;0;Computers and Components / Monitor / TFT display;
Epson Stylus Color 860;0,03502797397714588;6,392605250829123;0;0;Computers and Components / Printer / Ink jet printer;
TASKalfa 180;1,8585540434312633;339,18611292620557;0;0;Computers and Components / Computer component / Photocopier;
Canon CanoScan LIDE 110;0,0037789659476638636;0,6896612854486551;0;0;Computers and Components / Computer component / Scanner;
TFT Monitor Samsung S27C750P;0,09109099642028688;16,624106846702357;0;0;Computers and Components / Monitor / Second TFT display Monitor;
Active Speaker Trust Tytan 2.1;0,0053326829419283175;0,9732146369019179;0;0;Education and Entertainment equipment / Hifi devices / Active speaker;
PC Monitor / Fujitsu Siemens Scaleoview D19-1;0,7115097091596151;129,85052192162976;0;0;Computers and Components / Monitor / TFT display;
Gaming Computer;9,160627795255797;1671,814572634183;0;0;Computers and Components / Computer / Workstation or Gaming Rig;
Cell Phone Samsung Charging;0,00021399999999999834;0,039054999999999694;0;0;Education and Entertainment equipment / Smartphones;
SAT Receiver / Kathrein UFS913;0,015791250684393764;2,8819032499018618;0;0;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
TV Medion MD20123_DE_A;0,02765831039652351;5,04764164736554;0;0;Education and Entertainment equipment / Entertainment device / Television set;
Miele DG 1450;6,208488311365835;1133,049116824265;0;0;Kitchen equipment / Baking oven / Normal sized Baking oven;
Handmixer / Phillips Robust HR 1581;0,030398950912857336;5,5478085415964635;0;0;Kitchen equipment / Handmixer;
Westinghouse Fanaway;0;0;0;0;Devices for enviromental improvement / Fan / Ceiling fan;
Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power;2,1597963018294615;394,1628250838767;0;0;Kitchen equipment / Kitchen stove / Kitchen stove front right;
Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power;0,6454574325860477;117,7959814469537;0;0;Kitchen equipment / Kitchen stove / Kitchen stove hind left;
Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;1,6030277244683966;292,5525597154824;0;0;Kitchen equipment / Kitchen stove / Kitchen stove hind right;
Microwave / Panasonic NN 5259;0,6371128193110093;116,27308952425919;0;0;Kitchen equipment / Microwave;
Kitchen Machine Bosch UM4VE2B;0,0009855928166666666;0,17987068904166664;0;0;Kitchen equipment / Kitchen Machines;
Extractor Hood / Miele DA 429-4;0,548648237524344;100,12830334819277;0;0;Kitchen equipment / Extractor hood / Cabinet mounted;
Miele DA 61;0,15413971674297472;28,130498305592887;0;0;Kitchen equipment / Extractor hood / Wall mounted;
Deep Fryer / DeLonghi F 28311.W Rotofritteuse;0;0;0;0;Kitchen equipment / Deep Fryer;
Ricecooker / Tristar RK-6112;0;0;0;0;Kitchen equipment / Rice Cooker;
Steam Cooker / Phillips HD9140;0;0;0;0;Kitchen equipment / Steam cooker;
Immersion Blender Noah Hit Top;0,009039501806510414;1,6497090796881506;0;0;Kitchen equipment / Electric whisks / Immersion blender;
Fondue / Unold 48746 Asia;2,7734450515857882;506,15372191440633;0;0;Kitchen equipment / Fondue;
Bauknecht GTE 260;0;0;0;0;Appliances / Freezer;
Dryer / Miele T 8626 WP;3,7338308978809867;681,4241388632801;0;0;Appliances / Dryer;
Electronic Hometrainer / Kettler Satura E;0,5987696481360214;109,2754607848239;0;0;Health equipment / Electronic hometrainer / Crosstrainer;
Hair Dryer Braun Silencio 1250;0,6463542870157432;117,95965738037313;0;0;Bath devices / Hair dryer;
Laptop Sony Vaio SVE151G11M;0,8573655112965302;156,46920581161675;0;0;Computers and Components / Computer / Laptop;
Nespresso Coffee Machine, Single Cup;0;0;0;0;Kitchen equipment / Coffee equipment / Coffee machine;
Electric Kettle / Petra WK288 1.5L;0;0;0;0;Kitchen equipment / Electric kettle;
Steam Iron / Phillips GC 4410;1,8690965540153102;341,1101211077941;0;0;Appliances / Steam iron;
Washing Machine / Bosch WAE 28143;0,1850320611090184;33,76835115239586;0;0;Appliances / Washing machine;
Phone Siemens Gigaset C320;5,3499999999999884E-05;0,009763749999999979;0;0;Education and Entertainment equipment / Communication devices / Phone;
Canister vacuum cleaner / Siemens VS 06 G 1831;0;0;0;0;Appliances / Vacuum cleaner / Canister vacuum cleaner;
External Harddrive Iomega 3.5";0,07917710837109475;14,449822277724792;0;0;Computers and Components / Computer component / External Harddrives;
Cell Phone Samsung Charging;0,00014999999999999972;0,027374999999999948;0;0;Education and Entertainment equipment / Smartphones;
Nintendo Wii;0,015510019968880191;2,8305786443206347;0;0;Education and Entertainment equipment / Video game console / Nintendo Wii;
Siemens Kl 20 LA 65 (A+);1,117402125383328;203,92588788245735;0;0;(no category);
Electric Razor Braun Cruzer 5;0,11415113129589897;20,83258146150156;0;0;(no category);
Electric Toothbrush Dondodent Professional Clean;0,026578669120765282;4,850607114539664;0;0;(no category);
Cell Phone Samsung Charging;0,07823620217021808;14,2781068960648;0;0;Education and Entertainment equipment / Smartphones;
Samsung CLP-315W;1,6795119588104162;306,51093248290096;0;0;(no category);
PC / Acer 8400;0,1014001204887796;18,505521989202276;0;0;Computers and Components / Computer / PC;
Fax / Phillips Faxjet 525 Primo (IPF525);0,5997736026271367;109,45868247945245;0;0;(no category);
PC Monitor / Fujitsu Siemens Scaleoview D19-1;0,07858247016941176;14,341300805917648;0;0;Computers and Components / Monitor / TFT display;
Cordless Screwdriver / Bosch PSR 18 LI-2;0,719940808770735;131,38919760065912;0;0;Tools / Other Tools / Cordless screwdriver;
CD/DVD Player / Philips DVDR 725 H;0,10753314485996436;19,624798936943495;0;0;Education and Entertainment equipment / Hifi devices / CD/DVD Player;
SAT Receiver / Kathrein UFS913;0,12958840860757928;23,64988457088322;0;0;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
TV Medion MD20123_DE_A;0,023834431509317276;4,349783750450403;0;0;Education and Entertainment equipment / Entertainment device / Television set;
Microsoft Xbox 360;0,4280671225734354;78,12224986965195;0;0;(no category);
Yamaha RX-V667;1,4396667779241756;262,73918697116204;0;0;(no category);
Kitchen radio / AEG KRC 4323 CD;0,14708808130818815;26,84357483874434;0;0;Education and Entertainment equipment / Hifi devices / Kitchen radio;
Router O2 Box 6431;0,7692449053906989;140,38719523380254;0;0;(no category);
Epson Stylus Color 860;0,027710691047526985;5,057201116173674;0;0;Computers and Components / Printer / Ink jet printer;
TASKalfa 180;0,29417621942258043;53,68716004462093;0;0;Computers and Components / Computer component / Photocopier;
TFT Monitor Samsung S27C750P;0,2669168671186654;48,712328249156435;0;0;Computers and Components / Monitor / Second TFT display Monitor;
Active Speaker Trust Tytan 2.1;0,0473635377313116;8,643845635964366;0;0;Education and Entertainment equipment / Hifi devices / Active speaker;
PC / Acer 8400;0,1919328066114197;35,02773720658409;0;0;Computers and Components / Computer / PC;
Router O2 Box 6431;0,7692425024289502;140,38675669328342;0;0;(no category);
PC Monitor / Fujitsu Siemens Scaleoview D19-1;0,12055950055853151;22,002108851932;0;0;Computers and Components / Monitor / TFT display;
Gaming Computer;0,38939631261587015;71,0648270523963;0;0;Computers and Components / Computer / Workstation or Gaming Rig;
SAT Receiver / Kathrein UFS913;0,16082311995300277;29,350219391423007;0;0;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
TV Medion MD20123_DE_A;0,03328037061122177;6,073667636547973;0;0;Education and Entertainment equipment / Entertainment device / Television set;
Microwave / Panasonic NN 5259;1,40906958459116;257,1551991878867;0;0;Kitchen equipment / Microwave;
Bauknecht GTE 260;2,2130312142972395;403,8781966092462;0;0;Appliances / Freezer;
Electronic Hometrainer / Kettler Satura E;0,4742252191290232;86,54610249104674;0;0;Health equipment / Electronic hometrainer / Crosstrainer;
Phone Siemens Gigaset C320;0,33336324270820517;60,83879179424744;0;0;Education and Entertainment equipment / Communication devices / Phone;
Laptop Sony Vaio SVE151G11M;0,2095634968431263;38,24533817387055;0;0;Computers and Components / Computer / Laptop;
Phone Siemens Gigaset C320;0,32842951455793173;59,93838640682254;0;0;Education and Entertainment equipment / Communication devices / Phone;
Cell Phone Samsung Charging;0,10691594645300495;19,5121602276734;0;0;Education and Entertainment equipment / Smartphones;
Nintendo Wii;0,2341451738261268;42,731494223268136;0;0;Education and Entertainment equipment / Video game console / Nintendo Wii;
Sums;66,57062670947812;12149,139374479762;1
