Timestep;Time span;Sum [VA]
102;01:42:00;4539,523958067485
103;01:43:00;4510,604902781294
104;01:44:00;4495,35815194967
105;01:45:00;4489,423218518637
106;01:46:00;4485,5985303547195
107;01:47:00;4476,1717801016175
108;01:48:00;4461,025345810366
109;01:49:00;4430,983188992578
110;01:50:00;4407,552567271057
111;01:51:00;4407,304924955644
112;01:52:00;4385,836909435636
113;01:53:00;4347,537311494832
114;01:54:00;4325,866363751768
115;01:55:00;4305,899877077714
116;01:56:00;4303,018890439452
117;01:57:00;4293,604079965429
118;01:58:00;4224,360793805043
119;01:59:00;4118,286137801776
120;02:00:00;4109,580302445824
121;02:01:00;4099,1896028054925
122;02:02:00;4072,3626762748268
123;02:03:00;4015,1118545479303
124;02:04:00;3953,223950573578
125;02:05:00;3918,1673800812428
126;02:06:00;3890,4958241274867
127;02:07:00;3866,5351889942594
128;02:08:00;3814,199999017756
129;02:09:00;3714,7284455422546
130;02:10:00;3659,4526580357337
131;02:11:00;3602,483827526969
132;02:12:00;3546,06972898534
133;02:13:00;3525,9991537916867
134;02:14:00;3511,553978887017
135;02:15:00;3491,5893450184963
136;02:16:00;3481,429198171837
137;02:17:00;3456,529583221039
138;02:18:00;3440,297871345911
139;02:19:00;3384,336230922971
140;02:20:00;3379,4265506536867
141;02:21:00;3356,6068128571587
142;02:22:00;3351,3860584244917
143;02:23:00;3332,0018339673725
144;02:24:00;3319,165888913645
145;02:25:00;3316,7877391644415
146;02:26:00;3314,7126186683577
147;02:27:00;3311,1194495848
148;02:28:00;3297,9431166898307
149;02:29:00;3291,6361142302358
150;02:30:00;3291,288493070375
151;02:31:00;3281,28271653465
152;02:32:00;3263,4087918747073
153;02:33:00;3252,596528207428
154;02:34:00;3242,042721836979
155;02:35:00;3241,4171470881224
156;02:36:00;3211,976136323418
157;02:37:00;3206,9781790208785
158;02:38:00;3201,378397586159
159;02:39:00;3186,1013047320093
160;02:40:00;3182,199527453178
161;02:41:00;3160,7474230779253
162;02:42:00;3138,008528741867
163;02:43:00;3134,259836695429
164;02:44:00;3097,722185125517
165;02:45:00;3071,9580693436174
166;02:46:00;3059,521633366082
167;02:47:00;3058,198273483625
168;02:48:00;3039,401575877624
169;02:49:00;3031,5531768364935
170;02:50:00;3023,4268568064313
171;02:51:00;3017,2948822535623
172;02:52:00;3011,06431108467
173;02:53:00;3010,6868794691786
174;02:54:00;3002,149921194417
175;02:55:00;2993,7415997181606
176;02:56:00;2991,757804419238
177;02:57:00;2981,858526122199
178;02:58:00;2973,8568196576052
179;02:59:00;2969,8068021535046
180;03:00:00;2965,3279478931463
181;03:01:00;2943,9556638238337
182;03:02:00;2938,5472119086917
183;03:03:00;2935,2239598920596
184;03:04:00;2928,3958324578985
185;03:05:00;2921,389527522821
186;03:06:00;2918,1681551823926
187;03:07:00;2900,7226680308763
188;03:08:00;2890,670038062882
189;03:09:00;2872,451198283728
190;03:10:00;2870,4980324028193
191;03:11:00;2868,119700462659
192;03:12:00;2866,3571008064164
193;03:13:00;2864,0022801480795
194;03:14:00;2860,8985765969674
195;03:15:00;2856,879553632463
196;03:16:00;2850,351242903943
197;03:17:00;2841,528817085037
198;03:18:00;2830,60427568344
199;03:19:00;2828,486946898082
200;03:20:00;2821,5361801700733
201;03:21:00;2815,9354068932244
202;03:22:00;2813,0899675127207
203;03:23:00;2804,9967966647678
204;03:24:00;2804,165339104163
205;03:25:00;2801,119450032117
206;03:26:00;2797,141885651849
207;03:27:00;2795,773957130948
208;03:28:00;2791,256151252571
209;03:29:00;2785,339691896681
210;03:30:00;2783,8828620038253
211;03:31:00;2779,181928787635
212;03:32:00;2763,4242666456307
213;03:33:00;2753,6646732763934
214;03:34:00;2736,5481845209906
215;03:35:00;2730,664577749318
216;03:36:00;2725,3464857208596
217;03:37:00;2725,2637177287334
218;03:38:00;2723,541405022187
219;03:39:00;2714,0040027818663
220;03:40:00;2702,6238356687713
221;03:41:00;2696,720211739604
222;03:42:00;2677,848791953364
223;03:43:00;2676,301212397122
224;03:44:00;2675,9746493510243
225;03:45:00;2675,965567838496
226;03:46:00;2675,244594837693
227;03:47:00;2672,577224047041
228;03:48:00;2664,673994207423
229;03:49:00;2655,267504569467
230;03:50:00;2653,9334956289804
231;03:51:00;2651,3271082412
232;03:52:00;2649,5720031799233
233;03:53:00;2644,5169313984375
234;03:54:00;2641,6889455363266
235;03:55:00;2624,238981826068
236;03:56:00;2624,119173374965
237;03:57:00;2623,3876576022094
238;03:58:00;2621,5516396067574
239;03:59:00;2620,009338128668
240;04:00:00;2619,584411803631
241;04:01:00;2619,417651059358
242;04:02:00;2617,502079127558
243;04:03:00;2608,5635841169137
244;04:04:00;2596,961715493743
245;04:05:00;2594,27905019246
246;04:06:00;2581,783843315646
247;04:07:00;2573,455888049827
248;04:08:00;2572,469458955906
249;04:09:00;2569,5374610070235
250;04:10:00;2568,0422715549553
251;04:11:00;2566,094883169132
252;04:12:00;2562,355784950533
253;04:13:00;2553,8332275258945
254;04:14:00;2553,6082632431976
255;04:15:00;2552,2004314721166
256;04:16:00;2550,9774609510464
257;04:17:00;2549,8473370713464
258;04:18:00;2545,5332075846263
259;04:19:00;2543,3772519092795
260;04:20:00;2539,919759717538
261;04:21:00;2538,0394060359263
262;04:22:00;2533,8153806627797
263;04:23:00;2531,500555741157
264;04:24:00;2530,8434521524555
265;04:25:00;2529,6237838181387
266;04:26:00;2528,1878584877727
267;04:27:00;2524,7076426076806
268;04:28:00;2519,3756491543545
269;04:29:00;2519,248479166318
270;04:30:00;2518,504192682157
271;04:31:00;2516,570208611819
272;04:32:00;2515,6400089214035
273;04:33:00;2514,3708391138116
274;04:34:00;2513,5402702526276
275;04:35:00;2512,918102687323
276;04:36:00;2512,27267178418
277;04:37:00;2512,1886488335713
278;04:38:00;2511,4847519261884
279;04:39:00;2510,5256653389174
280;04:40:00;2507,212924406392
281;04:41:00;2506,8340473107796
282;04:42:00;2501,931478189361
283;04:43:00;2500,10302563528
284;04:44:00;2494,88237443778
285;04:45:00;2493,250329961643
286;04:46:00;2490,382444002861
287;04:47:00;2486,014208612608
288;04:48:00;2485,6150158439423
289;04:49:00;2481,7632998763247
290;04:50:00;2478,764737083971
291;04:51:00;2477,709067648677
292;04:52:00;2475,9871612245606
293;04:53:00;2475,916023524096
294;04:54:00;2473,563948703126
295;04:55:00;2472,00971085755
296;04:56:00;2465,4195163986806
297;04:57:00;2464,883738665757
298;04:58:00;2464,631937873442
299;04:59:00;2463,9508064825704
300;05:00:00;2462,8925708896145
301;05:01:00;2461,9323868934516
302;05:02:00;2460,2893490826223
303;05:03:00;2456,1103163298376
304;05:04:00;2455,86963039663
305;05:05:00;2452,190034099406
306;05:06:00;2448,90246681169
307;05:07:00;2447,550393111344
308;05:08:00;2447,3488044919036
309;05:09:00;2447,1705713443985
310;05:10:00;2447,039349425314
311;05:11:00;2445,916724101218
312;05:12:00;2439,5276605815757
313;05:13:00;2433,5335297199435
314;05:14:00;2429,196640529582
315;05:15:00;2426,1061799650533
316;05:16:00;2423,6647603317024
317;05:17:00;2423,3587567625846
318;05:18:00;2422,4060262755797
319;05:19:00;2421,932150646267
320;05:20:00;2419,331683152892
321;05:21:00;2418,006735425261
322;05:22:00;2416,559541429817
323;05:23:00;2413,744841244879
324;05:24:00;2412,263237286689
325;05:25:00;2412,1635709218135
326;05:26:00;2411,9079775402824
327;05:27:00;2411,8765541416756
328;05:28:00;2411,7787224684257
329;05:29:00;2411,2625056760535
330;05:30:00;2406,379895101834
331;05:31:00;2404,4742403701202
332;05:32:00;2404,4392405190524
333;05:33:00;2404,3404855782783
334;05:34:00;2403,4992943786856
335;05:35:00;2403,3366621802484
336;05:36:00;2402,86457234677
337;05:37:00;2401,158664648506
338;05:38:00;2400,616236847939
339;05:39:00;2400,6069318986
340;05:40:00;2397,5459170392355
341;05:41:00;2395,5282852181604
342;05:42:00;2394,862884537306
343;05:43:00;2392,821002870217
344;05:44:00;2392,543281875781
345;05:45:00;2390,9681286018977
346;05:46:00;2385,4290431716763
347;05:47:00;2384,5524504029822
348;05:48:00;2383,9995990258635
349;05:49:00;2383,8175839076293
350;05:50:00;2380,91241482761
351;05:51:00;2379,7206246436494
352;05:52:00;2379,405241094821
353;05:53:00;2378,795193472279
354;05:54:00;2377,876694814499
355;05:55:00;2376,2315164351858
356;05:56:00;2375,7469272493677
357;05:57:00;2375,342750296928
358;05:58:00;2374,349090907254
359;05:59:00;2374,1467344173916
360;06:00:00;2370,797279881415
361;06:01:00;2370,24423537823
362;06:02:00;2370,103485706469
363;06:03:00;2369,7381792883702
364;06:04:00;2369,27883241029
365;06:05:00;2369,130085127491
366;06:06:00;2367,431698862251
367;06:07:00;2367,2244104053552
368;06:08:00;2366,820687417254
369;06:09:00;2366,0918462839036
370;06:10:00;2364,8939370901594
371;06:11:00;2362,923068521667
372;06:12:00;2360,9737637960343
373;06:13:00;2360,3331445727713
374;06:14:00;2359,857516349621
375;06:15:00;2359,076439843849
376;06:16:00;2358,906485581581
377;06:17:00;2354,8536838995797
378;06:18:00;2352,6602792268695
379;06:19:00;2352,239577381497
380;06:20:00;2351,8071627049744
381;06:21:00;2351,3848342686006
382;06:22:00;2349,7317980676034
383;06:23:00;2348,10883230833
384;06:24:00;2347,505765353087
385;06:25:00;2346,0300178373323
386;06:26:00;2343,581837339583
387;06:27:00;2339,1458973674034
388;06:28:00;2338,5034683998756
389;06:29:00;2338,4081832155175
390;06:30:00;2337,3822502765574
391;06:31:00;2337,112460685345
392;06:32:00;2336,1895903149707
393;06:33:00;2332,5393279738314
394;06:34:00;2331,8549940617477
395;06:35:00;2331,292866901184
396;06:36:00;2330,5131309817116
397;06:37:00;2327,5815643398446
398;06:38:00;2327,07731829963
399;06:39:00;2325,766306095357
400;06:40:00;2321,1962011452088
401;06:41:00;2320,9477865304416
402;06:42:00;2320,567217971408
403;06:43:00;2320,5361379083724
404;06:44:00;2318,6490685818044
405;06:45:00;2316,59911138063
406;06:46:00;2315,5652902559755
407;06:47:00;2314,9292607398215
408;06:48:00;2314,9085160980567
409;06:49:00;2314,3473183238393
410;06:50:00;2313,8528652825125
411;06:51:00;2313,673159227423
412;06:52:00;2311,3192357996454
413;06:53:00;2311,283040145679
414;06:54:00;2311,0973545594525
415;06:55:00;2310,993972155131
416;06:56:00;2310,5939087631873
417;06:57:00;2307,7747863353125
418;06:58:00;2304,965381603943
419;06:59:00;2304,1207167931543
420;07:00:00;2302,173199983625
421;07:01:00;2300,1450155999505
422;07:02:00;2299,4344037890614
423;07:03:00;2299,2528052025364
424;07:04:00;2298,563529734309
425;07:05:00;2298,2856267185293
426;07:06:00;2296,5659523867384
427;07:07:00;2294,8489796030667
428;07:08:00;2293,807430096452
429;07:09:00;2291,7771402476196
430;07:10:00;2289,311207029542
431;07:11:00;2287,7189066519745
432;07:12:00;2287,1230340348297
433;07:13:00;2286,6039969280496
434;07:14:00;2286,1104862116613
435;07:15:00;2285,090515036104
436;07:16:00;2285,060775419604
437;07:17:00;2284,332898001576
438;07:18:00;2281,057409229997
439;07:19:00;2281,0299654814535
440;07:20:00;2280,214785335983
441;07:21:00;2279,9394502090577
442;07:22:00;2278,5962736607485
443;07:23:00;2278,2511649691282
444;07:24:00;2278,1835842666364
445;07:25:00;2278,169106283394
446;07:26:00;2277,233721810338
447;07:27:00;2276,751881328286
448;07:28:00;2276,7198445830604
449;07:29:00;2274,1449960958753
450;07:30:00;2272,729933935537
451;07:31:00;2268,941805326859
452;07:32:00;2266,6220577261242
453;07:33:00;2266,430137830498
454;07:34:00;2264,350195369446
455;07:35:00;2263,886568224787
456;07:36:00;2263,126575394242
457;07:37:00;2262,940199791652
458;07:38:00;2258,099392258739
459;07:39:00;2257,0390028033953
460;07:40:00;2256,858552504729
461;07:41:00;2256,475315202308
462;07:42:00;2255,9580659982753
463;07:43:00;2254,999266018757
464;07:44:00;2254,9438774040996
465;07:45:00;2252,3957984394942
466;07:46:00;2251,7309448429555
467;07:47:00;2251,3784914175462
468;07:48:00;2250,383378643303
469;07:49:00;2249,3961255124527
470;07:50:00;2247,1304984790295
471;07:51:00;2245,7213670317456
472;07:52:00;2244,836855749941
473;07:53:00;2244,14736415758
474;07:54:00;2243,602652277399
475;07:55:00;2241,2125011410294
476;07:56:00;2240,5705968950333
477;07:57:00;2240,501729330568
478;07:58:00;2238,3684674132373
479;07:59:00;2237,502635308978
480;08:00:00;2236,860494265133
481;08:01:00;2235,4396741790774
482;08:02:00;2234,7351614274853
483;08:03:00;2230,51687560918
484;08:04:00;2230,5125431332067
485;08:05:00;2227,367080867304
486;08:06:00;2227,007237136816
487;08:07:00;2226,863110946509
488;08:08:00;2225,1535109712295
489;08:09:00;2223,3399211641304
490;08:10:00;2222,599251065193
491;08:11:00;2221,848232289961
492;08:12:00;2219,689057160436
493;08:13:00;2217,3080901321364
494;08:14:00;2216,9548137517304
495;08:15:00;2215,6616506396394
496;08:16:00;2215,6538130911094
497;08:17:00;2214,9258322448277
498;08:18:00;2213,7250984791854
499;08:19:00;2213,388925208145
500;08:20:00;2212,429488728473
501;08:21:00;2211,3135857664834
502;08:22:00;2211,261863133549
503;08:23:00;2210,532751275418
504;08:24:00;2210,2866365047807
505;08:25:00;2210,150630678443
506;08:26:00;2209,6375426687823
507;08:27:00;2209,0570279036306
508;08:28:00;2208,9535657031633
509;08:29:00;2208,6790017381877
510;08:30:00;2208,414698617059
511;08:31:00;2208,3739254684283
512;08:32:00;2208,278801216336
513;08:33:00;2208,1278335490074
514;08:34:00;2207,9817098569224
515;08:35:00;2207,6231141023686
516;08:36:00;2207,5856460279965
517;08:37:00;2206,7703707214478
518;08:38:00;2206,674840261084
519;08:39:00;2206,2131246228446
520;08:40:00;2206,0304577613374
521;08:41:00;2205,911355494177
522;08:42:00;2205,8336838349815
523;08:43:00;2204,8453640852576
524;08:44:00;2204,172998091951
525;08:45:00;2204,0216467211667
526;08:46:00;2202,829203451835
527;08:47:00;2202,211480111594
528;08:48:00;2200,3791329854444
529;08:49:00;2200,3413838692577
530;08:50:00;2198,547803678918
531;08:51:00;2196,9996098345064
532;08:52:00;2195,9334388711686
533;08:53:00;2190,349624470542
534;08:54:00;2187,7699760347755
535;08:55:00;2182,0844062513484
536;08:56:00;2181,587906413408
537;08:57:00;2180,3453638208775
538;08:58:00;2179,1039736044145
539;08:59:00;2178,548708951094
540;09:00:00;2177,9104950009187
541;09:01:00;2176,4452208987404
542;09:02:00;2176,3061177486193
543;09:03:00;2175,0355678947335
544;09:04:00;2175,003992008629
545;09:05:00;2174,546417745815
546;09:06:00;2174,015063762988
547;09:07:00;2173,9334246570947
548;09:08:00;2173,804050236181
549;09:09:00;2172,7625186613795
550;09:10:00;2172,261636488727
551;09:11:00;2171,9408242140435
552;09:12:00;2171,799856558729
553;09:13:00;2166,8100930051714
554;09:14:00;2164,675654004944
555;09:15:00;2163,980494133125
556;09:16:00;2163,260276845448
557;09:17:00;2163,1059804481733
558;09:18:00;2161,7415464172523
559;09:19:00;2158,7529380960846
560;09:20:00;2158,073863047964
561;09:21:00;2158,0106990347317
562;09:22:00;2156,406570911348
563;09:23:00;2155,9231982499614
564;09:24:00;2155,331238823162
565;09:25:00;2151,334459607662
566;09:26:00;2149,3567705542832
567;09:27:00;2148,0629913649955
568;09:28:00;2147,5554795124194
569;09:29:00;2143,951181352198
570;09:30:00;2142,69371012616
571;09:31:00;2140,009052166036
572;09:32:00;2139,173195033312
573;09:33:00;2138,1180413839215
574;09:34:00;2137,6734141282263
575;09:35:00;2137,2661019962225
576;09:36:00;2136,5250425581708
577;09:37:00;2136,0064493828936
578;09:38:00;2133,4746298555497
579;09:39:00;2133,3307537630826
580;09:40:00;2130,7757948906333
581;09:41:00;2129,53442910543
582;09:42:00;2129,0012642274064
583;09:43:00;2125,626336140237
584;09:44:00;2124,867950997232
585;09:45:00;2124,606344635505
586;09:46:00;2122,4105174586402
587;09:47:00;2121,689618419643
588;09:48:00;2121,2688665317114
589;09:49:00;2119,8120035686993
590;09:50:00;2119,6183645489127
591;09:51:00;2118,557104661464
592;09:52:00;2117,3269816858046
593;09:53:00;2117,059228271257
594;09:54:00;2115,53292316257
595;09:55:00;2114,1550086422726
596;09:56:00;2113,584126666135
597;09:57:00;2113,312577276337
598;09:58:00;2111,3840674625876
599;09:59:00;2111,2708690723207
600;10:00:00;2110,867068908698
601;10:01:00;2109,7827268016918
602;10:02:00;2109,025252273868
603;10:03:00;2106,674204981967
604;10:04:00;2105,5865505446
605;10:05:00;2104,1727362983174
606;10:06:00;2101,54368683671
607;10:07:00;2100,517761300177
608;10:08:00;2099,1332415962884
609;10:09:00;2097,138125461029
610;10:10:00;2094,9274869949763
611;10:11:00;2094,1868848062777
612;10:12:00;2093,045856808174
613;10:13:00;2092,5502883246245
614;10:14:00;2090,6610244341973
615;10:15:00;2086,0939870100515
616;10:16:00;2084,1782670827693
617;10:17:00;2083,8016487382524
618;10:18:00;2083,7902736184265
619;10:19:00;2082,2750619053227
620;10:20:00;2081,752065734249
621;10:21:00;2081,6945581059476
622;10:22:00;2080,982513346459
623;10:23:00;2078,966147992743
624;10:24:00;2077,182988515829
625;10:25:00;2076,6754977479145
626;10:26:00;2074,0932991889645
627;10:27:00;2074,015136198146
628;10:28:00;2073,9787134949843
629;10:29:00;2073,861423849148
630;10:30:00;2073,239040694574
631;10:31:00;2070,433532174566
632;10:32:00;2069,66987593411
633;10:33:00;2069,5595907246475
634;10:34:00;2069,4401542049836
635;10:35:00;2069,3924571390917
636;10:36:00;2067,8687873678036
637;10:37:00;2065,629067107258
638;10:38:00;2062,780870389387
639;10:39:00;2062,7180138388676
640;10:40:00;2061,218332139021
641;10:41:00;2060,6330888530833
642;10:42:00;2058,2520085640604
643;10:43:00;2057,173006841992
644;10:44:00;2053,3327718502237
645;10:45:00;2052,450917714974
646;10:46:00;2047,4274660838316
647;10:47:00;2046,9255776298048
648;10:48:00;2046,0555709277364
649;10:49:00;2045,3123945639009
650;10:50:00;2040,7742402727179
651;10:51:00;2039,7059049980137
652;10:52:00;2039,6555887575948
653;10:53:00;2038,851568056952
654;10:54:00;2037,4832926099891
655;10:55:00;2036,306527235372
656;10:56:00;2033,6351574196574
657;10:57:00;2030,68244797759
658;10:58:00;2029,0996628429593
659;10:59:00;2028,93153073198
660;11:00:00;2028,8679534619732
661;11:01:00;2027,7647945787871
662;11:02:00;2026,2612162934497
663;11:03:00;2025,9319346686812
664;11:04:00;2024,2394778821154
665;11:05:00;2022,8888685759364
666;11:06:00;2022,1865961913502
667;11:07:00;2021,2593839581968
668;11:08:00;2019,191346561507
669;11:09:00;2018,9772994540026
670;11:10:00;2016,001503808023
671;11:11:00;2015,8580713128188
672;11:12:00;2014,108227143718
673;11:13:00;2011,4205778823693
674;11:14:00;2010,0107556061605
675;11:15:00;2009,1240133254898
676;11:16:00;2006,1671549421937
677;11:17:00;2005,0715488452397
678;11:18:00;1998,6241664242218
679;11:19:00;1997,8940555596382
680;11:20:00;1997,4432788931592
681;11:21:00;1996,294153738484
682;11:22:00;1995,4926481170342
683;11:23:00;1995,0699223752965
684;11:24:00;1993,2588883415472
685;11:25:00;1989,587434037041
686;11:26:00;1989,2506693175317
687;11:27:00;1987,5646086232312
688;11:28:00;1986,708464983444
689;11:29:00;1983,0386505891463
690;11:30:00;1979,7218023747348
691;11:31:00;1978,6668128037
692;11:32:00;1978,5615139395477
693;11:33:00;1976,6396988513509
694;11:34:00;1976,0431722209867
695;11:35:00;1974,9370367754802
696;11:36:00;1971,2183525295295
697;11:37:00;1970,5418742398726
698;11:38:00;1968,9097499921904
699;11:39:00;1967,6460466658295
700;11:40:00;1966,0845001211999
701;11:41:00;1963,8876721810884
702;11:42:00;1961,8507261587085
703;11:43:00;1960,080154279847
704;11:44:00;1955,6912697474872
705;11:45:00;1952,814782716758
706;11:46:00;1952,7096458046547
707;11:47:00;1948,0676112716417
708;11:48:00;1947,4856606024662
709;11:49:00;1947,1815789965362
710;11:50:00;1941,6354486856958
711;11:51:00;1940,2752764092947
712;11:52:00;1938,699226840981
713;11:53:00;1937,371541136036
714;11:54:00;1929,2667050501925
715;11:55:00;1927,234199922629
716;11:56:00;1926,3875051751966
717;11:57:00;1925,2552925476166
718;11:58:00;1925,2288398714056
719;11:59:00;1923,7294725139213
720;12:00:00;1923,3714075154346
721;12:01:00;1921,3681907534622
722;12:02:00;1920,4660515222808
723;12:03:00;1919,6483371567012
724;12:04:00;1916,7259016622747
725;12:05:00;1913,1564622798317
726;12:06:00;1912,840306759452
727;12:07:00;1911,8718654008344
728;12:08:00;1911,6938123726104
729;12:09:00;1907,3063468355954
730;12:10:00;1905,262101765028
731;12:11:00;1899,9474392243606
732;12:12:00;1895,5309309916274
733;12:13:00;1894,8318071108536
734;12:14:00;1893,0968062101051
735;12:15:00;1892,6425192863912
736;12:16:00;1892,0834947612864
737;12:17:00;1890,8432387991368
738;12:18:00;1888,759058223317
739;12:19:00;1887,962221454248
740;12:20:00;1886,1357796393538
741;12:21:00;1884,3461472978745
742;12:22:00;1877,3669850421134
743;12:23:00;1877,3312277971072
744;12:24:00;1876,5739487854182
745;12:25:00;1874,4349957015686
746;12:26:00;1874,343997541337
747;12:27:00;1870,8428267187949
748;12:28:00;1870,1543696470956
749;12:29:00;1869,7125813223688
750;12:30:00;1869,4523636475606
751;12:31:00;1868,6164644025814
752;12:32:00;1867,6225730889169
753;12:33:00;1863,9079545265138
754;12:34:00;1863,7675655843132
755;12:35:00;1862,815538989036
756;12:36:00;1855,6304057671143
757;12:37:00;1852,0084367903917
758;12:38:00;1850,7277143018948
759;12:39:00;1850,5838971992048
760;12:40:00;1848,5981107639602
761;12:41:00;1848,0944346534848
762;12:42:00;1843,1587103832767
763;12:43:00;1834,824904115963
764;12:44:00;1831,848619118796
765;12:45:00;1831,423992530678
766;12:46:00;1829,6728033799698
767;12:47:00;1826,532975164401
768;12:48:00;1823,7667016552384
769;12:49:00;1823,3521201247204
770;12:50:00;1815,8972333904758
771;12:51:00;1806,5198651818255
772;12:52:00;1805,5916557069272
773;12:53:00;1805,3395047428946
774;12:54:00;1803,797595349445
775;12:55:00;1799,813691132863
776;12:56:00;1797,7939029463787
777;12:57:00;1793,9050730429458
778;12:58:00;1791,8993051158677
779;12:59:00;1787,4437320394272
780;13:00:00;1785,6541086575344
781;13:01:00;1780,7118756619218
782;13:02:00;1779,2878926381281
783;13:03:00;1778,8944059891724
784;13:04:00;1776,1136337371754
785;13:05:00;1775,7114834025872
786;13:06:00;1774,4327082116986
787;13:07:00;1765,2127836547602
788;13:08:00;1759,981912853184
789;13:09:00;1757,394879852171
790;13:10:00;1753,2789074429136
791;13:11:00;1751,3779762665101
792;13:12:00;1747,3999572349906
793;13:13:00;1745,8431567208333
794;13:14:00;1734,7525372614691
795;13:15:00;1728,353151841599
796;13:16:00;1726,3601492495927
797;13:17:00;1719,3418348952462
798;13:18:00;1718,7217228711272
799;13:19:00;1703,3890166333686
800;13:20:00;1702,8950993257818
801;13:21:00;1700,0573106985528
802;13:22:00;1699,8708651356292
803;13:23:00;1698,6207193821576
804;13:24:00;1690,3205702320427
805;13:25:00;1675,4028678616203
806;13:26:00;1671,5883395999927
807;13:27:00;1669,1754682002495
808;13:28:00;1662,860855056077
809;13:29:00;1653,5620581847065
810;13:30:00;1641,593186673091
811;13:31:00;1635,55725997054
812;13:32:00;1628,896629840429
813;13:33:00;1605,263416525722
814;13:34:00;1595,3593767497343
815;13:35:00;1585,8662640299115
816;13:36:00;1567,436228310181
817;13:37:00;1567,3393574136749
818;13:38:00;1566,3595640563399
819;13:39:00;1542,9867002101637
820;13:40:00;1531,7352195726749
821;13:41:00;1528,0612380582409
822;13:42:00;1521,7456541810973
823;13:43:00;1502,74628315407
824;13:44:00;1495,825330765391
825;13:45:00;1480,69870558089
826;13:46:00;1465,724651661375
827;13:47:00;1463,5600046571078
828;13:48:00;1462,8696593458428
829;13:49:00;1448,8278418511377
830;13:50:00;1436,8008351349324
831;13:51:00;1419,4743360018795
832;13:52:00;1416,9287530316494
833;13:53:00;1408,272486464138
834;13:54:00;1402,2166689647536
835;13:55:00;1397,6981177008204
836;13:56:00;1377,5969983710702
837;13:57:00;1350,3159135735846
838;13:58:00;1343,5474304611298
839;13:59:00;1339,6109083107826
840;14:00:00;1332,1954452907728
841;14:01:00;1331,291470368948
842;14:02:00;1328,0726893644205
843;14:03:00;1327,5852307710186
