Device name;Usage sum in this simulation [kWh];Usage sum in this simulation linear extrapolated to 1 year [kWh];Comparison Value from the device entry [kWh];Percentage of the comparison value [1 = 100%];Device Category;
Christopeit Treadmill TM 2 Pro;0,5692798243685494;103,89356794726027;200;0,5194678397363013;Health equipment / Electronic hometrainer / Treadmill;
Hedge Trimmer / Bosch AHS 550-24 ST;0;0;1;0;Tools / Garden devices / Hedge trimmer;
Atika LH 2500 G;0;0;30;0;Tools / Garden devices / Garden Shredder;
Lawn Mower / Sabo 32-EL;0;0;127;0;Tools / Garden devices / Lawn mower;
Hair Dryer Braun Silencio 1250;0,483284868473224;88,19948849636337;0;0;Bath devices / Hair dryer;
Laptop Sony Vaio SVE151G11M;0,6124167217125697;111,76605171254397;0;0;Computers and Components / Computer / Laptop;
Energy Saving Lamp / EL-REF 11 E27;0;0;48;0;Light;
CD/DVD Player / Philips DVDR 725 H;0;0;33;0;Education and Entertainment equipment / Hifi devices / CD/DVD Player;
TV Medion MD20123_DE_A;0,06858104961393444;12,516041554543035;0;0;Education and Entertainment equipment / Entertainment device / Television set;
SAT Receiver / Kathrein UFS913;0;0;31;0;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
Blender Vitamix Moulinex;0,08293862044444451;15,136298231111123;0;0;Kitchen equipment / Electric whisks / Blender;
AFK BM-2N;0;0;8;0;Kitchen equipment / Breadmaker;
Miele DG 1450;0;0;62;0;Kitchen equipment / Baking oven / Normal sized Baking oven;
Handmixer / Phillips Robust HR 1581;0;0;1;0;Kitchen equipment / Handmixer;
Clatronic MS 3249 Milk Foamer;0,09460662806367709;17,26570962162107;4;4,316427405405268;Kitchen equipment / Coffee equipment / Cappucino creamer;
Dishwasher NEFF SD6P1F (2011);1,0060513806010924;183,60437695969938;0;0;Kitchen equipment / Dishwashers;
Dryer / Miele T 8626 WP;1,7208251661889944;314,05059282949145;349;0,8998584321761932;Appliances / Dryer;
Steam Iron / Phillips GC 4410;0;0;31;0;Appliances / Steam iron;
Washing Machine / Bosch WAE 28143;0,8039296366809757;146,71715869427806;184;0,7973758624689025;Appliances / Washing machine;
Sony PlayStation 3;0,20266631745503286;36,986602935543495;57;0,6488877707990087;Education and Entertainment equipment / Video game console / Playstation 3;
Canister vacuum cleaner / Siemens VS 06 G 1831;0;0;48;0;Appliances / Vacuum cleaner / Canister vacuum cleaner;
Siemens Kl 20 LA 65 (A+);2,1420760416666833;390,9288776041697;0;0;(no category);
Kitchen radio / AEG KRC 4323 CD;0,15930485842797648;29,073136663105707;0;0;Education and Entertainment equipment / Hifi devices / Kitchen radio;
PC / Acer 8400;0,15079994685923756;27,520990301810855;0;0;Computers and Components / Computer / PC;
Router O2 Box 6431;1,4075496701639172;256,87781480491486;0;0;(no category);
PC Monitor / Fujitsu Siemens Scaleoview D19-1;0,1168883918464583;21,33213151197864;0;0;Computers and Components / Monitor / TFT display;
Epson Stylus Color 860;0,03004151961903421;5,482577330473743;0;0;Computers and Components / Printer / Ink jet printer;
TASKalfa 180;0,31880523112019904;58,18195467943632;0;0;Computers and Components / Computer component / Photocopier;
Phone Siemens Gigaset C320;0,5290423084273306;96,55022128798782;0;0;(no category);
Laptop Sony Vaio SVE151G11M;0,37778333333329167;68,94545833332573;0;0;Computers and Components / Computer / Laptop;
Electric Toothbrush Dondodent Professional Clean;0,49412929188360866;90,17859576875858;0;0;(no category);
CD/DVD Player / Philips DVDR 725 H;0,13616488797002899;24,85009205453029;0;0;Education and Entertainment equipment / Hifi devices / CD/DVD Player;
SAT Receiver / Kathrein UFS913;0,17038157207642501;31,094636903947563;0;0;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
TV Medion MD20123_DE_A;0,06769700000000838;12,354702500001528;0;0;Education and Entertainment equipment / Entertainment device / Television set;
Electric Razor Braun Cruzer 5;0,354619767957648;64,71810765227076;0;0;(no category);
Sony PlayStation 3;0,572888928499383;104,55222945113739;0;0;Education and Entertainment equipment / Video game console / Playstation 3;
Sums;22,939362591122578;4186,433672879872;1440
