Electricity.Timestep;Time;Sum [kWh]
66;16/04/2025 01:06;0.0009635722150317641
67;16/04/2025 01:07;0.0009115679093324431
68;16/04/2025 01:08;0.0009189251217866424
69;16/04/2025 01:09;0.0009911758716832021
70;16/04/2025 01:10;0.0008549413674870992
71;16/04/2025 01:11;0.0010444274609844888
72;16/04/2025 01:12;0.0009785850797769998
73;16/04/2025 01:13;0.0009179199600991416
74;16/04/2025 01:14;0.0008590976306525323
75;16/04/2025 01:15;0.0010296676138099557
76;16/04/2025 01:16;0.0009627165351399024
77;16/04/2025 01:17;0.0009478160677418193
78;16/04/2025 01:18;0.0009978781794487642
79;16/04/2025 01:19;0.0009708851457589273
80;16/04/2025 01:20;0.0009164290337552518
81;16/04/2025 01:21;0.0010616004391075583
82;16/04/2025 01:22;0.0009479675011416525
83;16/04/2025 01:23;0.0008857750078553333
84;16/04/2025 01:24;0.0010155586214775818
85;16/04/2025 01:25;0.0009538461768718408
86;16/04/2025 01:26;0.0009634250950297467
87;16/04/2025 01:27;0.000981487286966356
88;16/04/2025 01:28;0.0010030321221405722
89;16/04/2025 01:29;0.0009538887785093934
90;16/04/2025 01:30;0.0009772542020543373
91;16/04/2025 01:31;0.0009807629852054138
92;16/04/2025 01:32;0.0009544440826448552
93;16/04/2025 01:33;0.000985853607167111
94;16/04/2025 01:34;0.0010033240188700384
95;16/04/2025 01:35;0.0010077089855554749
96;16/04/2025 01:36;0.000985606681036046
97;16/04/2025 01:37;0.0010068105956696815
98;16/04/2025 01:38;0.0009382082493225933
99;16/04/2025 01:39;0.0010202686067770628
100;16/04/2025 01:40;0.0010136662821674876
101;16/04/2025 01:41;0.0009782477183138004
102;16/04/2025 01:42;0.000985904317666368
103;16/04/2025 01:43;0.0009770893020779666
104;16/04/2025 01:44;0.0009593353931720047
105;16/04/2025 01:45;0.0009523376771730547
106;16/04/2025 01:46;0.0010266971547943523
107;16/04/2025 01:47;0.0009679795044434588
108;16/04/2025 01:48;0.0009017062034927843
109;16/04/2025 01:49;0.0009485545316181824
110;16/04/2025 01:50;0.0027724398451371415
111;16/04/2025 01:51;0.00307064953112508
112;16/04/2025 01:52;0.0025483068156925567
113;16/04/2025 01:53;0.002896749631438071
114;16/04/2025 01:54;0.0027772860523282207
115;16/04/2025 01:55;0.003025042680812663
116;16/04/2025 01:56;0.003085943150799098
117;16/04/2025 01:57;0.0027578746531583334
118;16/04/2025 01:58;0.0029643623549643248
119;16/04/2025 01:59;0.003236278956036722
120;16/04/2025 02:00;0.0032112477324260447
121;16/04/2025 02:01;0.0026643966480586192
122;16/04/2025 02:02;0.002914496877252121
123;16/04/2025 02:03;0.0028261516877717773
124;16/04/2025 02:04;0.003108554229001501
125;16/04/2025 02:05;0.0031581458888039135
126;16/04/2025 02:06;0.0031629795117735127
127;16/04/2025 02:07;0.003373238230243456
128;16/04/2025 02:08;0.0031826627534220727
129;16/04/2025 02:09;0.0032051710445857584
130;16/04/2025 02:10;0.002901184552632724
131;16/04/2025 02:11;0.0029736429818722583
132;16/04/2025 02:12;0.003096007243658622
133;16/04/2025 02:13;0.0030008633804556105
134;16/04/2025 02:14;0.002779536239005284
135;16/04/2025 02:15;0.0026621479258670724
136;16/04/2025 02:16;0.0033076180574650327
137;16/04/2025 02:17;0.002859666382263823
138;16/04/2025 02:18;0.002725568550842535
139;16/04/2025 02:19;0.002619287871224732
140;16/04/2025 02:20;0.0027490290309762533
141;16/04/2025 02:21;0.002623284521973302
142;16/04/2025 02:22;0.0029108359121649383
143;16/04/2025 02:23;0.0026896719106542385
144;16/04/2025 02:24;0.0031584013241815
145;16/04/2025 02:25;0.0026968026733582657
146;16/04/2025 02:26;0.0031773288869412484
147;16/04/2025 02:27;0.003014603842634866
148;16/04/2025 02:28;0.0027832361882458084
149;16/04/2025 02:29;0.003017759884952546
150;16/04/2025 02:30;0.0030868966141503053
151;16/04/2025 02:31;0.0030615648876291617
152;16/04/2025 02:32;0.0026968747899216686
153;16/04/2025 02:33;0.003291724489113404
154;16/04/2025 02:34;0.0030082144987466945
155;16/04/2025 02:35;0.0030322938978972775
156;16/04/2025 02:36;0.0026457333720260627
157;16/04/2025 02:37;0.0030536014835994005
158;16/04/2025 02:38;0.002581376778906843
159;16/04/2025 02:39;0.0031533353886735553
160;16/04/2025 02:40;0.0025849181131920875
161;16/04/2025 02:41;0.002771972242868497
162;16/04/2025 02:42;0.0028501899415103948
163;16/04/2025 02:43;0.003027129978503195
164;16/04/2025 02:44;0.0027518687413289815
165;16/04/2025 02:45;0.0033118341829551944
166;16/04/2025 02:46;0.0028756179016525686
167;16/04/2025 02:47;0.0028988611443456487
168;16/04/2025 02:48;0.0029692712736464027
169;16/04/2025 02:49;0.0032526191180931334
170;16/04/2025 02:50;0.003086741222403639
171;16/04/2025 02:51;0.0029152468700310314
172;16/04/2025 02:52;0.0030779178810185224
173;16/04/2025 02:53;0.0030995987777513627
174;16/04/2025 02:54;0.00326547330858753
175;16/04/2025 02:55;0.0010941945950635524
176;16/04/2025 02:56;0.0009607607129932684
177;16/04/2025 02:57;0.0009152210423877579
178;16/04/2025 02:58;0.0010753702132030927
179;16/04/2025 02:59;0.0009701582592105924
180;16/04/2025 03:00;0.0009510521991822807
181;16/04/2025 03:01;0.0010487397944060888
182;16/04/2025 03:02;0.0009261455324257647
183;16/04/2025 03:03;0.0009431359977683324
184;16/04/2025 03:04;0.0008814475394671338
185;16/04/2025 03:05;0.0010293379242142578
186;16/04/2025 03:06;0.0009580592628524992
187;16/04/2025 03:07;0.0009086295782115968
188;16/04/2025 03:08;0.0010435144075349233
189;16/04/2025 03:09;0.0010063816864280567
190;16/04/2025 03:10;0.0010248514744572454
191;16/04/2025 03:11;0.0009286638971748593
192;16/04/2025 03:12;0.0009695957721374994
193;16/04/2025 03:13;0.0009297110835184379
194;16/04/2025 03:14;0.0009773212733478638
195;16/04/2025 03:15;0.0009971822704843104
196;16/04/2025 03:16;0.0010310512015390741
197;16/04/2025 03:17;0.0009360749110070973
198;16/04/2025 03:18;0.001011814650827327
199;16/04/2025 03:19;0.0009699107729576145
200;16/04/2025 03:20;0.0009284760222352033
201;16/04/2025 03:21;0.0010698941083839265
202;16/04/2025 03:22;0.0009573338312137412
203;16/04/2025 03:23;0.0009834502958725926
204;16/04/2025 03:24;0.0009328484976141445
205;16/04/2025 03:25;0.001054117907522396
206;16/04/2025 03:26;0.000953856071099603
207;16/04/2025 03:27;0.001016112100761115
208;16/04/2025 03:28;0.000952850087857163
209;16/04/2025 03:29;0.000933771058238506
210;16/04/2025 03:30;0.0009468953705810034
211;16/04/2025 03:31;0.0008911857931512046
212;16/04/2025 03:32;0.0010505579076120859
213;16/04/2025 03:33;0.0010155625548393982
214;16/04/2025 03:34;0.0009609990346252842
215;16/04/2025 03:35;0.0009653193695098364
216;16/04/2025 03:36;0.001042839387049331
217;16/04/2025 03:37;0.0010403337801775363
218;16/04/2025 03:38;0.0009726720369804854
219;16/04/2025 03:39;0.0009646595917839822
220;16/04/2025 03:40;0.0010515537332766074
221;16/04/2025 03:41;0.0009754138529711742
222;16/04/2025 03:42;0.001017503456186806
223;16/04/2025 03:43;0.0010297550767577103
224;16/04/2025 03:44;0.0010232534840522946
225;16/04/2025 03:45;0.0009737625355123199
226;16/04/2025 03:46;0.0009754121344901771
227;16/04/2025 03:47;0.0010165084672623186
228;16/04/2025 03:48;0.0010105209305526885
229;16/04/2025 03:49;0.0009713908450937323
230;16/04/2025 03:50;0.0010001768229155655
231;16/04/2025 03:51;0.0009744377675763979
232;16/04/2025 03:52;0.000997121844383749
233;16/04/2025 03:53;0.001056941980106242
234;16/04/2025 03:54;0.0010538782679617613
235;16/04/2025 03:55;0.0010064692049705352
236;16/04/2025 03:56;0.0009567149955242747
237;16/04/2025 03:57;0.0008759311270377446
238;16/04/2025 03:58;0.0009379723816263444
239;16/04/2025 03:59;0.0009387015991316417
240;16/04/2025 04:00;0.0009297214746941635
241;16/04/2025 04:01;0.0010264768750834093
242;16/04/2025 04:02;0.0009726564869321998
243;16/04/2025 04:03;0.001008630499684634
244;16/04/2025 04:04;0.0009154258288934665
245;16/04/2025 04:05;0.0009592024110522086
246;16/04/2025 04:06;0.0010683269938433478
247;16/04/2025 04:07;0.0009637356092326197
248;16/04/2025 04:08;0.0009934709351177074
249;16/04/2025 04:09;0.0010195125498842364
250;16/04/2025 04:10;0.0009287457299464406
251;16/04/2025 04:11;0.0009635852714725119
252;16/04/2025 04:12;0.000916515892127116
253;16/04/2025 04:13;0.0010215672250205201
254;16/04/2025 04:14;0.0009798161726751729
255;16/04/2025 04:15;0.0009613753657051222
256;16/04/2025 04:16;0.001067517241987296
257;16/04/2025 04:17;0.0010636051450163217
258;16/04/2025 04:18;0.0010132920566348048
259;16/04/2025 04:19;0.0009754302750593512
260;16/04/2025 04:20;0.0010411448129402795
261;16/04/2025 04:21;0.0010010116394232361
262;16/04/2025 04:22;0.0009142680494749085
263;16/04/2025 04:23;0.0009783850424107867
264;16/04/2025 04:24;0.0009369436656003696
265;16/04/2025 04:25;0.0009208327609460845
266;16/04/2025 04:26;0.0009844449961623754
267;16/04/2025 04:27;0.0010044107527788684
268;16/04/2025 04:28;0.000929386127322029
269;16/04/2025 04:29;0.0009435420242511635
270;16/04/2025 04:30;0.0009676725338883137
271;16/04/2025 04:31;0.0010017455012239528
272;16/04/2025 04:32;0.0008860586968152483
273;16/04/2025 04:33;0.0009545562886210093
274;16/04/2025 04:34;0.0009580144900512607
275;16/04/2025 04:35;0.0009729873731541481
276;16/04/2025 04:36;0.0009600330174710093
277;16/04/2025 04:37;0.0010548643954840305
278;16/04/2025 04:38;0.0009505985292378495
279;16/04/2025 04:39;0.0009282100545479642
280;16/04/2025 04:40;0.0009192469121082459
281;16/04/2025 04:41;0.0009600661353619578
282;16/04/2025 04:42;0.001039059705356098
283;16/04/2025 04:43;0.0010343169856734302
284;16/04/2025 04:44;0.0009475764407767652
285;16/04/2025 04:45;0.000964036323076255
286;16/04/2025 04:46;0.000837972170768087
287;16/04/2025 04:47;0.0008980028569022007
288;16/04/2025 04:48;0.0009876832679660851
289;16/04/2025 04:49;0.0009735857984032416
290;16/04/2025 04:50;0.0009345594716055074
291;16/04/2025 04:51;0.0009195010573812457
292;16/04/2025 04:52;0.0009630925502838953
293;16/04/2025 04:53;0.0009188554135953487
294;16/04/2025 04:54;0.0009121682796979818
295;16/04/2025 04:55;0.0009239073121632314
296;16/04/2025 04:56;0.0009031571830284791
297;16/04/2025 04:57;0.0010133743975682952
298;16/04/2025 04:58;0.0010304596711635666
299;16/04/2025 04:59;0.0010012685938868135
300;16/04/2025 05:00;0.0009764229209250929
301;16/04/2025 05:01;0.0010411679224033314
302;16/04/2025 05:02;0.0009676095225014959
303;16/04/2025 05:03;0.000993357441856841
304;16/04/2025 05:04;0.0009931516256167505
305;16/04/2025 05:05;0.0009274473178696252
306;16/04/2025 05:06;0.00097961956508366
307;16/04/2025 05:07;0.0010238624347561525
308;16/04/2025 05:08;0.0009809634813808797
309;16/04/2025 05:09;0.0009288231218896505
310;16/04/2025 05:10;0.0009842686624944611
311;16/04/2025 05:11;0.0009727392382809375
312;16/04/2025 05:12;0.0009290971938959926
313;16/04/2025 05:13;0.000972665461281924
314;16/04/2025 05:14;0.001034537863595648
315;16/04/2025 05:15;0.0009676401392130587
316;16/04/2025 05:16;0.0009934091249331053
317;16/04/2025 05:17;0.000973446483761899
318;16/04/2025 05:18;0.0010319662188901279
319;16/04/2025 05:19;0.0010055758909747671
320;16/04/2025 05:20;0.0009915401972024895
321;16/04/2025 05:21;0.0009800154371983393
322;16/04/2025 05:22;0.000925827256881917
323;16/04/2025 05:23;0.0009779276442941855
324;16/04/2025 05:24;0.001043828086068552
325;16/04/2025 05:25;0.000984570410349982
326;16/04/2025 05:26;0.0009885726821245782
327;16/04/2025 05:27;0.0008381816888886792
328;16/04/2025 05:28;0.0009887566589310984
329;16/04/2025 05:29;0.0009895901252384622
330;16/04/2025 05:30;0.0009823549832193878
331;16/04/2025 05:31;0.0009601962797451084
332;16/04/2025 05:32;0.0009552096876231597
333;16/04/2025 05:33;0.001011357406336684
334;16/04/2025 05:34;0.0009699733089893083
335;16/04/2025 05:35;0.0009042675110671343
336;16/04/2025 05:36;0.0009531957006872825
337;16/04/2025 05:37;0.0009125981566049048
338;16/04/2025 05:38;0.0009755767421313514
339;16/04/2025 05:39;0.001049815979891587
340;16/04/2025 05:40;0.0010287373360156548
341;16/04/2025 05:41;0.0009997258226424712
342;16/04/2025 05:42;0.0010355272975954683
343;16/04/2025 05:43;0.0010141960169990742
344;16/04/2025 05:44;0.000933147665903453
345;16/04/2025 05:45;0.0010170079695792167
346;16/04/2025 05:46;0.0009426372381538654
347;16/04/2025 05:47;0.0009881416544405088
348;16/04/2025 05:48;0.0010042085529274889
349;16/04/2025 05:49;0.0009650062791919345
350;16/04/2025 05:50;0.0010246215110043277
351;16/04/2025 05:51;0.0008446738510952524
352;16/04/2025 05:52;0.0009745998587467016
353;16/04/2025 05:53;0.0009347576299120186
354;16/04/2025 05:54;0.0009482416136502681
355;16/04/2025 05:55;0.0009478864851280544
356;16/04/2025 05:56;0.000997331783799803
357;16/04/2025 05:57;0.0009753547916378166
358;16/04/2025 05:58;0.0009561013148824503
359;16/04/2025 05:59;0.00095911059983187
360;16/04/2025 06:00;0.000981012235548977
361;16/04/2025 06:01;0.0010325835392205082
362;16/04/2025 06:02;0.0010201320098975452
363;16/04/2025 06:03;0.001014821915215174
364;16/04/2025 06:04;0.0010562783055179674
365;16/04/2025 06:05;0.0009467073244072169
366;16/04/2025 06:06;0.001014315395887093
367;16/04/2025 06:07;0.0009523451486493351
368;16/04/2025 06:08;0.0010192443981791488
369;16/04/2025 06:09;0.0009999431161386203
370;16/04/2025 06:10;0.000993377253970871
371;16/04/2025 06:11;0.0008872818434023986
372;16/04/2025 06:12;0.0010851223764287213
373;16/04/2025 06:13;0.0009663252894267421
374;16/04/2025 06:14;0.0009844191195015214
375;16/04/2025 06:15;0.001053134168659574
376;16/04/2025 06:16;0.0009383887912961918
377;16/04/2025 06:17;0.0009232213122818752
378;16/04/2025 06:18;0.0008070105845969113
379;16/04/2025 06:19;0.0010034525428074456
380;16/04/2025 06:20;0.0009078255763957754
381;16/04/2025 06:21;0.0010180869602799244
382;16/04/2025 06:22;0.0009601410277698286
383;16/04/2025 06:23;0.0009693982046972667
384;16/04/2025 06:24;0.0009447342336093038
385;16/04/2025 06:25;0.0009716375254650068
386;16/04/2025 06:26;0.0009934217995807091
387;16/04/2025 06:27;0.0010078825001217668
388;16/04/2025 06:28;0.0009588010991222562
389;16/04/2025 06:29;0.0009351371014596362
390;16/04/2025 06:30;0.0009999820452381266
391;16/04/2025 06:31;0.0009709947627621803
392;16/04/2025 06:32;0.0009776349483258174
393;16/04/2025 06:33;0.0009531741085768621
394;16/04/2025 06:34;0.0010024738552948677
395;16/04/2025 06:35;0.000986429588454791
396;16/04/2025 06:36;0.000944640834986521
397;16/04/2025 06:37;0.0009638879411153208
398;16/04/2025 06:38;0.0011081543186845498
399;16/04/2025 06:39;0.0009802339883560824
400;16/04/2025 06:40;0.0009986759476400874
401;16/04/2025 06:41;0.0010167630632621485
402;16/04/2025 06:42;0.001082517367729364
403;16/04/2025 06:43;0.0009329989012244398
404;16/04/2025 06:44;0.0009788033005115602
405;16/04/2025 06:45;0.0009318979696175119
406;16/04/2025 06:46;0.0010170009632600385
407;16/04/2025 06:47;0.0009534537534562654
408;16/04/2025 06:48;0.0009654744945808199
409;16/04/2025 06:49;0.000862509503458636
410;16/04/2025 06:50;0.000994106302510097
411;16/04/2025 06:51;0.0010313857637682898
412;16/04/2025 06:52;0.0010173161330190256
413;16/04/2025 06:53;0.001071450740987034
414;16/04/2025 06:54;0.0010293314119006523
415;16/04/2025 06:55;0.0009593067952647419
416;16/04/2025 06:56;0.0010060269598380232
417;16/04/2025 06:57;0.00097805168152175
418;16/04/2025 06:58;0.0010378431011371786
419;16/04/2025 06:59;0.0010457122263571933
420;16/04/2025 07:00;0.000976983467879369
421;16/04/2025 07:01;0.0009792622879366073
422;16/04/2025 07:02;0.0008825468583144762
423;16/04/2025 07:03;0.0010036911673837875
424;16/04/2025 07:04;0.0009772709153448194
425;16/04/2025 07:05;0.0009411429050316359
426;16/04/2025 07:06;0.0010130469917127992
427;16/04/2025 07:07;0.0009609377270203625
428;16/04/2025 07:08;0.0009705524822109029
429;16/04/2025 07:09;0.0009482692529676383
430;16/04/2025 07:10;0.0009394643975146121
431;16/04/2025 07:11;0.0010954976170465165
432;16/04/2025 07:12;0.0009122664310439271
433;16/04/2025 07:13;0.0010031993017498475
434;16/04/2025 07:14;0.000932337224753385
435;16/04/2025 07:15;0.0009136940279476113
436;16/04/2025 07:16;0.0009633606448137689
437;16/04/2025 07:17;0.0027772208351743875
438;16/04/2025 07:18;0.0025413468814053674
439;16/04/2025 07:19;0.0025644632672900715
440;16/04/2025 07:20;0.00316611257413018
441;16/04/2025 07:21;0.0030310864771294736
442;16/04/2025 07:22;0.0028365831210467136
443;16/04/2025 07:23;0.0028966718356506914
444;16/04/2025 07:24;0.003148294531243629
445;16/04/2025 07:25;0.0030036097197218134
446;16/04/2025 07:26;0.003211639643850164
447;16/04/2025 07:27;0.00295691029850869
448;16/04/2025 07:28;0.003351654839130211
449;16/04/2025 07:29;0.0031511947748027918
450;16/04/2025 07:30;0.003189793650919207
451;16/04/2025 07:31;0.002937591494916381
452;16/04/2025 07:32;0.0029895716277601784
453;16/04/2025 07:33;0.00311251546091703
454;16/04/2025 07:34;0.0030089547991975097
455;16/04/2025 07:35;0.0030884253229907154
456;16/04/2025 07:36;0.0029731725005918614
457;16/04/2025 07:37;0.0031311150030558553
458;16/04/2025 07:38;0.003141750648877367
459;16/04/2025 07:39;0.0031068174000937246
460;16/04/2025 07:40;0.0029601114233341105
461;16/04/2025 07:41;0.0027318702767056046
462;16/04/2025 07:42;0.0030359840527181257
463;16/04/2025 07:43;0.003004227858004497
464;16/04/2025 07:44;0.0034568325998774723
465;16/04/2025 07:45;0.003085760304191707
466;16/04/2025 07:46;0.003296983981956914
467;16/04/2025 07:47;0.0031332011531930433
468;16/04/2025 07:48;0.0029302566001998312
469;16/04/2025 07:49;0.003149521292647287
470;16/04/2025 07:50;0.0031082795099781303
471;16/04/2025 07:51;0.002760925414181115
472;16/04/2025 07:52;0.0028185759184221697
473;16/04/2025 07:53;0.003223507193209386
474;16/04/2025 07:54;0.00321557730103447
475;16/04/2025 07:55;0.0032218997826883714
476;16/04/2025 07:56;0.0029157811542841624
477;16/04/2025 07:57;0.003311834992432313
478;16/04/2025 07:58;0.0026816603424028216
479;16/04/2025 07:59;0.0032748733695471943
480;16/04/2025 08:00;0.00284423158537171
481;16/04/2025 08:01;0.0030674098756263285
482;16/04/2025 08:02;0.0031497527131650665
483;16/04/2025 08:03;0.0030823114412697502
484;16/04/2025 08:04;0.0030561162379201326
485;16/04/2025 08:05;0.002800126368068271
486;16/04/2025 08:06;0.002859189421009525
487;16/04/2025 08:07;0.0028159398864705037
488;16/04/2025 08:08;0.003079636404327024
489;16/04/2025 08:09;0.002795284577192557
490;16/04/2025 08:10;0.0029226358335638146
491;16/04/2025 08:11;0.00321408917420932
492;16/04/2025 08:12;0.0029016002175259684
493;16/04/2025 08:13;0.0028664862987465532
494;16/04/2025 08:14;0.0032598947071597537
495;16/04/2025 08:15;0.002887634264006786
496;16/04/2025 08:16;0.0032727074412153083
497;16/04/2025 08:17;0.0029806570736208575
498;16/04/2025 08:18;0.002899115349498956
499;16/04/2025 08:19;0.003077723340811932
500;16/04/2025 08:20;0.002846902284848251
501;16/04/2025 08:21;0.0009319481421088335
502;16/04/2025 08:22;0.0009989927818762922
503;16/04/2025 08:23;0.0009501863763678143
504;16/04/2025 08:24;0.0010060424707122055
505;16/04/2025 08:25;0.0010240099067719737
506;16/04/2025 08:26;0.0010161490251593284
507;16/04/2025 08:27;0.001051131169789798
508;16/04/2025 08:28;0.0009144670172413782
509;16/04/2025 08:29;0.0010347883500566812
510;16/04/2025 08:30;0.0010095129171707202
511;16/04/2025 08:31;0.0009060105154485498
512;16/04/2025 08:32;0.000949974976412816
513;16/04/2025 08:33;0.0009603857081553067
514;16/04/2025 08:34;0.0009409218525402195
515;16/04/2025 08:35;0.0009439958765900343
516;16/04/2025 08:36;0.0009021385865551478
517;16/04/2025 08:37;0.0010565616891160534
518;16/04/2025 08:38;0.0008965437023264486
519;16/04/2025 08:39;0.0009638647953040098
520;16/04/2025 08:40;0.0008662160716719804
521;16/04/2025 08:41;0.0009555691088792736
522;16/04/2025 08:42;0.0009676851321390812
523;16/04/2025 08:43;0.0009497850208529282
524;16/04/2025 08:44;0.0010641125686555002
525;16/04/2025 08:45;0.0010083362684624362
526;16/04/2025 08:46;0.0010107416060975544
527;16/04/2025 08:47;0.0009254830612657127
528;16/04/2025 08:48;0.0009106083723612458
529;16/04/2025 08:49;0.0008953924252775663
530;16/04/2025 08:50;0.0009729240771334771
531;16/04/2025 08:51;0.0010064250454575733
532;16/04/2025 08:52;0.0009806435937899317
533;16/04/2025 08:53;0.000989688813571351
534;16/04/2025 08:54;0.0009751587496250767
535;16/04/2025 08:55;0.0009728606223911999
536;16/04/2025 08:56;0.00100562903402462
537;16/04/2025 08:57;0.0009435546740402444
538;16/04/2025 08:58;0.001005455220545012
539;16/04/2025 08:59;0.0009788164158146628
540;16/04/2025 09:00;0.0009073363980059941
541;16/04/2025 09:01;0.000993060612453732
542;16/04/2025 09:02;0.0010068608004125147
543;16/04/2025 09:03;0.0009329969082251059
544;16/04/2025 09:04;0.0010183587646118855
545;16/04/2025 09:05;0.0008688720240327139
546;16/04/2025 09:06;0.0009853461133063628
547;16/04/2025 09:07;0.00098225250823781
548;16/04/2025 09:08;0.0010652048591072217
549;16/04/2025 09:09;0.0009962091373617184
550;16/04/2025 09:10;0.0010576099808228129
551;16/04/2025 09:11;0.0008890673339970525
552;16/04/2025 09:12;0.0010652563614988889
553;16/04/2025 09:13;0.001002169374062264
554;16/04/2025 09:14;0.0009980269708419484
555;16/04/2025 09:15;0.0009746992725968521
556;16/04/2025 09:16;0.0010268548218099745
557;16/04/2025 09:17;0.000990617137813186
558;16/04/2025 09:18;0.0009769985440451212
559;16/04/2025 09:19;0.0009234635179055822
560;16/04/2025 09:20;0.0009682224346233355
561;16/04/2025 09:21;0.00100877509334149
562;16/04/2025 09:22;0.0009615741219800647
563;16/04/2025 09:23;0.0009721651991291541
564;16/04/2025 09:24;0.0009628209626166039
565;16/04/2025 09:25;0.0008925267696103305
566;16/04/2025 09:26;0.0010341781639427038
567;16/04/2025 09:27;0.0010126248852018324
568;16/04/2025 09:28;0.0009532216037644524
569;16/04/2025 09:29;0.0009933527843887745
570;16/04/2025 09:30;0.0009833179049474024
571;16/04/2025 09:31;0.000994161180468753
572;16/04/2025 09:32;0.0010372091766809235
573;16/04/2025 09:33;0.001013554650790774
574;16/04/2025 09:34;0.0009788165945491657
575;16/04/2025 09:35;0.0010273863506914695
576;16/04/2025 09:36;0.0010385363395700661
577;16/04/2025 09:37;0.0010019211113134615
578;16/04/2025 09:38;0.0010289796966700688
579;16/04/2025 09:39;0.0009742369770055576
580;16/04/2025 09:40;0.0009087321849872409
581;16/04/2025 09:41;0.0009196078263984006
582;16/04/2025 09:42;0.0009497117990424924
583;16/04/2025 09:43;0.0009802922222722254
584;16/04/2025 09:44;0.000991276475677288
585;16/04/2025 09:45;0.0009712914347584661
586;16/04/2025 09:46;0.0010185493635435359
587;16/04/2025 09:47;0.000994403999021827
588;16/04/2025 09:48;0.0010170548671723809
589;16/04/2025 09:49;0.0008827512098787721
590;16/04/2025 09:50;0.0009684043641028952
591;16/04/2025 09:51;0.0009619893864536354
592;16/04/2025 09:52;0.000992163437094723
593;16/04/2025 09:53;0.0009257442117303438
594;16/04/2025 09:54;0.0009150490775579482
595;16/04/2025 09:55;0.0010552035158532804
596;16/04/2025 09:56;0.0009444175943260373
597;16/04/2025 09:57;0.0009572142846220482
598;16/04/2025 09:58;0.0008726941968261019
599;16/04/2025 09:59;0.0009692920524752526
600;16/04/2025 10:00;0.0009416228396948291
601;16/04/2025 10:01;0.0009783316765548085
602;16/04/2025 10:02;0.0009986488669146323
603;16/04/2025 10:03;0.001098774115196131
604;16/04/2025 10:04;0.0008321655254362292
605;16/04/2025 10:05;0.0009884132571272815
606;16/04/2025 10:06;0.0009591769352084214
607;16/04/2025 10:07;0.0009790598269269265
608;16/04/2025 10:08;0.0010477299119920505
609;16/04/2025 10:09;0.0009450445537808265
610;16/04/2025 10:10;0.0009710406985102318
611;16/04/2025 10:11;0.0009197781505828442
