Device name;Usage sum in this simulation [kWh];Usage sum in this simulation linear extrapolated to 1 year [kWh];Comparison Value from the device entry [kWh];Percentage of the comparison value [1 = 100%];Device Category;
Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power;2,021174405810748;368,8643290604615;0;0;Kitchen equipment / Kitchen stove / Kitchen stove front right;
Microwave / Panasonic NN-V 359 W Inverter;0,303703070968109;55,425810451679894;46;1,2049089228626064;Kitchen equipment / Microwave;
Extractor Hood / Miele DA 429-4;0,5299989362534349;96,72480586625186;16;6,045300366640741;Kitchen equipment / Extractor hood / Cabinet mounted;
Miele DA 61;0,1375719932071316;25,106888760301516;16;1,5691805475188447;Kitchen equipment / Extractor hood / Wall mounted;
Deep Fryer / DeLonghi F 28311.W Rotofritteuse;0;0;105,26315789473685;0;Kitchen equipment / Deep Fryer;
Ricecooker / Tristar RK-6112;0;0;21,05263157894737;0;Kitchen equipment / Rice Cooker;
Steam Cooker / Phillips HD9140;0;0;31,578947368421055;0;Kitchen equipment / Steam cooker;
Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;1,4945118089105978;272,7484051261841;0;0;Kitchen equipment / Kitchen stove / Kitchen stove hind right;
Braun Multiquick 3 MR 300 Soup;0,032381146692183456;5,909559271323481;2;2,9547796356617404;Kitchen equipment / Electric whisks / Immersion blender;
Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv;0,41322222327247643;75,41305574722695;0;0;Kitchen equipment / Kitchen stove / Kitchen stove hind left;
Fondue / Unold 48746 Asia;2,709540886480686;494,49121178272514;7;70,64160168324645;Kitchen equipment / Fondue;
Dishwashers / Bosch SGI 4662 Silence Comfort;4,55363087955754;831,037635519251;242;3,434039816195252;Kitchen equipment / Dishwashers;
Dryer / Miele T 8626 WP;1,6352000535646518;298,42400977554894;349;0,8550831225660428;Appliances / Dryer;
Washing Machine Samsung P1405J;2,8207683583333343;514,7902253958335;0;0;Appliances / Washing machine;
Home Cinema System / Samsung HT-D5550;0,6339087486995316;115,68834663766452;440;0,26292806054014667;Education and Entertainment equipment / Hifi devices / Home cinema system;
Hifi System / Sharp XL-HF300PH;0;0;0;0;Education and Entertainment equipment / Hifi devices / Compact System;
AEG NM 2701 Premium;0,08605969324448706;15,705894017118888;1;15,705894017118888;Appliances / Sewing machine;
Hair Dryer Babyliss 2000;2,6006479613157887;474,6182529401314;0;0;Bath devices / Hair dryer;
Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260;0;0;48;0;Appliances / Vacuum cleaner / Canister vacuum cleaner;
SAT Receiver / Kathrein UFS913;0,13371984599529282;24,40387189414094;31;0,7872216740045465;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
TV Medion MD20123_DE_A;0,45591789072704897;83,20501505768644;0;0;Education and Entertainment equipment / Entertainment device / Television set;
Microsoft Xbox 360;1,0976277768300655;200,31706927148696;63;3,1796360201823326;Education and Entertainment equipment / Video game console / Xbox360;
SAT Receiver / Kathrein UFS913;0,35546975361547395;64,87323003482399;31;2,0926848398330318;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
TV / Phillips Goya 9770 VT;1,9994550438582295;364,90054550412685;139;2,625183780605229;Education and Entertainment equipment / Entertainment device / Television set;
Liebherr CBP 4056-20A;3,0673920853925645;559,799055584143;0;0;(no category);
Kitchen radio / AEG KRC 4323 CD;0,15535037363315615;28,351443188050997;0;0;Education and Entertainment equipment / Hifi devices / Kitchen radio;
PC / Acer 8400;0,14803854366788213;27,01703421938849;0;0;Computers and Components / Computer / PC;
Epson Stylus Color 860;0,029707991624658016;5,421708471500088;0;0;Computers and Components / Printer / Ink jet printer;
TASKalfa 180;0,31488012367474244;57,4656225706405;0;0;Computers and Components / Computer component / Photocopier;
Router O2 Box 6431;1,4075068537158293;256,87000080313885;0;0;(no category);
PC Monitor / Fujitsu Siemens Scaleoview D19-1;0,114803632295041;20,951662893844983;0;0;Computers and Components / Monitor / TFT display;
Electric Razor Braun Cruzer 5;0,3546050322978115;64,71541839435059;0;0;(no category);
Electric Tooth Brush / Phillips HX9332;0,252565936278779;46,09328337087717;0;0;(no category);
Phone Siemens Gigaset C320;0,529073517304106;96,55591690799935;0;0;(no category);
Laptop / ACER BT.00603.043 Replacement laptop battery;0,6349780629467764;115,88349648778669;0;0;Computers and Components / Computer / Laptop;
CD/DVD Player / Phillips HDR3810/31;0,0754380062674224;13,76743614380459;0;0;Education and Entertainment equipment / Hifi devices / CD/DVD Player;
SAT Receiver / Kathrein UFS913;0,11992199378533772;21,88576386582413;0;0;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
Panasonic TX-P58V10E;0,6997732916484483;127,70862572584181;0;0;Education and Entertainment equipment / Entertainment device / Television set;
Yamaha RX-V667;1,5152895616867972;276,5403450078405;0;0;(no category);
Liebherr GP 2756-20A;2,306269877748384;420,8942526890801;0;0;(no category);
Microwave / Panasonic NN-V 359 W Inverter;2,779326505373673;507,2270872306953;0;0;Kitchen equipment / Microwave;
Home Cinema System / Samsung HT-D5550;0,23908326673106084;43,632696178418605;0;0;Education and Entertainment equipment / Hifi devices / Home cinema system;
Hifi System / Sharp XL-HF300PH;0,3795592284596658;69,26955919388901;0;0;Education and Entertainment equipment / Hifi devices / Compact System;
SAT Receiver / Kathrein UFS913;0,15834645809939266;28,89822860313916;0;0;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
TV Medion MD20123_DE_A;0,06373550000000724;11,631728750001322;0;0;Education and Entertainment equipment / Entertainment device / Television set;
Microsoft Xbox 360;0,41720521748630085;76,1399521912499;0;0;Education and Entertainment equipment / Video game console / Xbox360;
SAT Receiver / Kathrein UFS913;0,13857351844894011;25,28966711693157;0;0;Education and Entertainment equipment / Entertainment device / SAT-Receiver;
TV / Phillips Goya 9770 VT;0,2611947785834736;47,668047091483935;0;0;Education and Entertainment equipment / Entertainment device / Television set;
Sums;91,75155561973004;16744,658900600734;2391,8947368421054
