Timestep;Time span;Sum [VA]
238;03:58:00;3299,2784697437555
239;03:59:00;3291,114887619026
240;04:00:00;3287,137693592291
241;04:01:00;3285,9430758353296
242;04:02:00;3282,816591016388
243;04:03:00;3268,4367012675757
244;04:04:00;3259,8638224648034
245;04:05:00;3258,960654855325
246;04:06:00;3257,72586509321
247;04:07:00;3253,80704883733
248;04:08:00;3234,710816343439
249;04:09:00;3233,1913475391575
250;04:10:00;3226,574380834506
251;04:11:00;3185,87718758045
252;04:12:00;3182,6067192289383
253;04:13:00;3180,194475871924
254;04:14:00;3167,127504423505
255;04:15:00;3164,6509436552624
256;04:16:00;3164,2083869394473
257;04:17:00;3162,208045464068
258;04:18:00;3159,4122077339243
259;04:19:00;3158,6470282019964
260;04:20:00;3154,0718873375295
261;04:21:00;3130,024768294945
262;04:22:00;3118,447391663622
263;04:23:00;3110,1303675151376
264;04:24:00;3108,5509964661137
265;04:25:00;3102,5768985858663
266;04:26:00;3096,3327512252354
267;04:27:00;3096,0560400990853
268;04:28:00;3089,432508443861
269;04:29:00;3088,048105144529
270;04:30:00;3086,3527970318078
271;04:31:00;3080,449731260481
272;04:32:00;3080,201551841111
273;04:33:00;3075,650827657725
274;04:34:00;3072,315029892126
275;04:35:00;3070,4483169093505
276;04:36:00;3069,971607454917
277;04:37:00;3068,5586369116213
278;04:38:00;3055,847261012355
279;04:39:00;3053,4309851798603
280;04:40:00;3048,045356562537
281;04:41:00;3035,6463404409315
282;04:42:00;3034,8962285378293
283;04:43:00;3028,707505564605
284;04:44:00;3023,549452439989
285;04:45:00;3007,7870082674326
286;04:46:00;3002,214979052546
287;04:47:00;2992,315765345562
288;04:48:00;2990,790249618747
289;04:49:00;2986,7983681906567
290;04:50:00;2982,92539872313
291;04:51:00;2977,7551189063497
292;04:52:00;2974,263074067543
293;04:53:00;2969,140161641974
294;04:54:00;2949,87703045173
295;04:55:00;2946,337473908734
296;04:56:00;2934,0224351397883
297;04:57:00;2924,6288606689104
298;04:58:00;2923,3133748592186
299;04:59:00;2922,2962716953193
300;05:00:00;2918,9614919999935
301;05:01:00;2918,582655962014
302;05:02:00;2916,317631612199
303;05:03:00;2914,263738897738
304;05:04:00;2905,201727666178
305;05:05:00;2902,6943595992216
306;05:06:00;2900,928574932225
307;05:07:00;2900,2762869507737
308;05:08:00;2893,9141864530156
309;05:09:00;2885,6093624393775
310;05:10:00;2884,5199556065613
311;05:11:00;2884,2947930207147
312;05:12:00;2876,2666480771313
313;05:13:00;2872,9782635792626
314;05:14:00;2872,49336350899
315;05:15:00;2870,407724239305
316;05:16:00;2864,9665505171697
317;05:17:00;2862,318313741381
318;05:18:00;2862,007513460849
319;05:19:00;2855,7665313238203
320;05:20:00;2855,544336805603
321;05:21:00;2852,975652875617
322;05:22:00;2850,0021816687786
323;05:23:00;2848,918399467895
324;05:24:00;2842,8419954786327
325;05:25:00;2841,963750222438
326;05:26:00;2839,620216698517
327;05:27:00;2839,089060750122
328;05:28:00;2837,4896288612044
329;05:29:00;2836,4636164052827
330;05:30:00;2834,460738583851
331;05:31:00;2830,2255410720895
332;05:32:00;2830,0484412721257
333;05:33:00;2829,9514398519495
334;05:34:00;2829,4908977718583
335;05:35:00;2829,338910588002
336;05:36:00;2820,920223673068
337;05:37:00;2819,1548303455015
338;05:38:00;2816,6430035334956
339;05:39:00;2814,0613819418604
340;05:40:00;2810,908855977492
341;05:41:00;2806,5175796187464
342;05:42:00;2803,6499699769483
343;05:43:00;2800,844085414287
344;05:44:00;2799,965770657786
345;05:45:00;2798,2539629739217
346;05:46:00;2797,383532740492
347;05:47:00;2796,914609912252
348;05:48:00;2792,258162372767
349;05:49:00;2788,2173895276483
350;05:50:00;2784,6559004159994
351;05:51:00;2784,067107952263
352;05:52:00;2781,746078888016
353;05:53:00;2776,9850797655527
354;05:54:00;2773,93722053133
355;05:55:00;2773,769059013264
356;05:56:00;2771,6740744727163
357;05:57:00;2765,358582408648
358;05:58:00;2761,010957852042
359;05:59:00;2754,3152610776806
360;06:00:00;2752,5159040086833
361;06:01:00;2750,115770945334
362;06:02:00;2748,2359565680313
363;06:03:00;2745,8207786018547
364;06:04:00;2740,8216881983003
365;06:05:00;2739,982383606926
366;06:06:00;2732,8986591147896
367;06:07:00;2731,993810666427
368;06:08:00;2727,969272006983
369;06:09:00;2725,0830894251594
370;06:10:00;2724,826001448799
371;06:11:00;2723,2848404440324
372;06:12:00;2713,6217601957687
373;06:13:00;2712,8566672396614
374;06:14:00;2711,914131874387
375;06:15:00;2710,0463951615616
376;06:16:00;2703,086579836903
377;06:17:00;2701,9118709981467
378;06:18:00;2701,300443188989
379;06:19:00;2696,0303037242566
380;06:20:00;2688,3545770287833
381;06:21:00;2687,958587745681
382;06:22:00;2683,9265552070033
383;06:23:00;2680,670745331592
384;06:24:00;2677,357420039525
385;06:25:00;2676,1912557036176
386;06:26:00;2673,7981386076635
387;06:27:00;2670,365072644932
388;06:28:00;2669,3120525669874
389;06:29:00;2668,881210241708
390;06:30:00;2668,705100698392
391;06:31:00;2667,110898094299
392;06:32:00;2666,527113406987
393;06:33:00;2663,941988697318
394;06:34:00;2663,5010655790916
395;06:35:00;2662,9479565592483
396;06:36:00;2662,1261229186334
397;06:37:00;2661,021451082143
398;06:38:00;2660,3525634639727
399;06:39:00;2659,167565992772
400;06:40:00;2657,1968545024665
401;06:41:00;2657,013622831218
402;06:42:00;2654,9442404006154
403;06:43:00;2652,650881123976
404;06:44:00;2651,6520934312603
405;06:45:00;2651,1782670141924
406;06:46:00;2650,6350204526143
407;06:47:00;2645,9706337483585
408;06:48:00;2645,7256966961954
409;06:49:00;2642,553825934753
410;06:50:00;2637,1809423043305
411;06:51:00;2636,2232426384894
412;06:52:00;2635,775967197962
413;06:53:00;2630,500204024922
414;06:54:00;2630,1303765032417
415;06:55:00;2629,4672114927284
416;06:56:00;2627,808569717609
417;06:57:00;2617,2402931642514
418;06:58:00;2616,624701929819
419;06:59:00;2613,516820025926
420;07:00:00;2612,313908397738
421;07:01:00;2610,012202248722
422;07:02:00;2606,460652105039
423;07:03:00;2605,964007598113
424;07:04:00;2605,191319803572
425;07:05:00;2603,7605535656203
426;07:06:00;2602,644249191802
427;07:07:00;2587,651516775477
428;07:08:00;2580,1744197524354
429;07:09:00;2579,7506425151214
430;07:10:00;2579,7202559592806
431;07:11:00;2577,739655830912
432;07:12:00;2576,830641180822
433;07:13:00;2574,349703168593
434;07:14:00;2572,5370538322027
435;07:15:00;2572,455779850977
436;07:16:00;2570,4090577834418
437;07:17:00;2569,4054929992612
438;07:18:00;2566,6867502517784
439;07:19:00;2565,9558783982375
440;07:20:00;2565,456882885072
441;07:21:00;2565,294968230927
442;07:22:00;2562,7942727907066
443;07:23:00;2560,4805894590786
444;07:24:00;2558,6095901443396
445;07:25:00;2556,880024777701
446;07:26:00;2556,282148139882
447;07:27:00;2549,8849821438207
448;07:28:00;2549,4893582933487
449;07:29:00;2541,6218753511407
450;07:30:00;2538,3597378650484
451;07:31:00;2533,319037937317
452;07:32:00;2532,311897805978
453;07:33:00;2527,460216166573
454;07:34:00;2523,526159747205
455;07:35:00;2520,345892111464
456;07:36:00;2520,3242558805264
457;07:37:00;2516,3009952862103
458;07:38:00;2511,894681343153
459;07:39:00;2511,3663610891713
460;07:40:00;2504,1113106031607
461;07:41:00;2497,9836468100734
462;07:42:00;2497,2832613433784
463;07:43:00;2494,9372809315337
464;07:44:00;2493,2579355233293
465;07:45:00;2491,1247595392106
466;07:46:00;2489,9651109655865
467;07:47:00;2478,225885628625
468;07:48:00;2462,912242067776
469;07:49:00;2461,9420440562617
470;07:50:00;2460,479982367996
471;07:51:00;2460,4597959987445
472;07:52:00;2459,8768088209836
473;07:53:00;2457,6581188501673
474;07:54:00;2457,447185611783
475;07:55:00;2457,1922648668974
476;07:56:00;2455,9540173401238
477;07:57:00;2455,505700077422
478;07:58:00;2455,445113595269
479;07:59:00;2455,0472698268004
480;08:00:00;2452,3611499646245
481;08:01:00;2451,372284876709
482;08:02:00;2448,113996050427
483;08:03:00;2448,001306084098
484;08:04:00;2446,7011068916454
485;08:05:00;2445,3612509324926
486;08:06:00;2444,849569995552
487;08:07:00;2443,427082273944
488;08:08:00;2442,5169529767727
489;08:09:00;2440,823770976131
490;08:10:00;2439,786634000359
491;08:11:00;2439,3251748491107
492;08:12:00;2438,722874583973
493;08:13:00;2437,7847250901846
494;08:14:00;2430,217674738219
495;08:15:00;2429,614405484036
496;08:16:00;2424,3188303313495
497;08:17:00;2424,205879067195
498;08:18:00;2423,172072963047
499;08:19:00;2422,4342712995112
500;08:20:00;2421,935471953118
501;08:21:00;2421,1098356158423
502;08:22:00;2414,937621982278
503;08:23:00;2413,8387866191024
504;08:24:00;2412,829547528135
505;08:25:00;2404,964572298282
506;08:26:00;2403,9280853822925
507;08:27:00;2402,122954662237
508;08:28:00;2402,1170540098424
509;08:29:00;2401,1677650880642
510;08:30:00;2400,605398117803
511;08:31:00;2393,2194579170573
512;08:32:00;2391,416749750764
513;08:33:00;2388,511866736765
514;08:34:00;2385,9048817107064
515;08:35:00;2371,745744190919
516;08:36:00;2362,862553066012
517;08:37:00;2361,656202159957
518;08:38:00;2358,4016085136145
519;08:39:00;2358,2060061016778
520;08:40:00;2352,740001829219
521;08:41:00;2350,5077233779257
522;08:42:00;2346,526500300916
523;08:43:00;2344,9131656238023
524;08:44:00;2342,435107279224
525;08:45:00;2341,0937537496984
526;08:46:00;2332,678178115466
527;08:47:00;2331,2576038207403
528;08:48:00;2324,3156712291857
529;08:49:00;2323,302629621698
530;08:50:00;2319,927067635561
531;08:51:00;2319,8552167423704
532;08:52:00;2315,9507669084855
533;08:53:00;2310,974682008492
534;08:54:00;2310,2162096370453
535;08:55:00;2296,6306883804727
536;08:56:00;2295,089765670221
537;08:57:00;2286,270420168846
538;08:58:00;2284,756374203613
539;08:59:00;2284,4240788163675
540;09:00:00;2280,971531811949
541;09:01:00;2280,5938896170856
542;09:02:00;2278,6101863466934
543;09:03:00;2278,4775918117302
544;09:04:00;2278,304265460145
545;09:05:00;2275,563964787942
546;09:06:00;2275,0598027086094
547;09:07:00;2274,607061020627
548;09:08:00;2273,66392780494
549;09:09:00;2271,684020361767
550;09:10:00;2270,786188329535
551;09:11:00;2270,101412118706
552;09:12:00;2269,246866634952
553;09:13:00;2268,971546140318
554;09:14:00;2268,051832721033
555;09:15:00;2266,127703951182
556;09:16:00;2265,739373132924
557;09:17:00;2262,1048952195133
558;09:18:00;2261,53824055273
559;09:19:00;2261,4939163553763
560;09:20:00;2260,8851603013686
561;09:21:00;2260,5307992465687
562;09:22:00;2258,417059941623
563;09:23:00;2258,310283007172
564;09:24:00;2253,7058374176686
565;09:25:00;2243,8929150759495
566;09:26:00;2242,8347750472153
567;09:27:00;2240,252190014257
568;09:28:00;2236,057022827188
569;09:29:00;2231,1125233534394
570;09:30:00;2230,9151901225905
571;09:31:00;2224,58730995995
572;09:32:00;2223,442993254848
573;09:33:00;2222,68725218749
574;09:34:00;2221,3899713819433
575;09:35:00;2209,047953172087
576;09:36:00;2206,021260020266
577;09:37:00;2205,839426127969
578;09:38:00;2205,764920476552
579;09:39:00;2202,623327671863
580;09:40:00;2198,267978858904
581;09:41:00;2192,3238831638464
582;09:42:00;2186,399565956016
583;09:43:00;2184,7331156194023
584;09:44:00;2184,5268052254687
585;09:45:00;2180,425411423076
586;09:46:00;2175,7092756700235
587;09:47:00;2172,8947894341622
588;09:48:00;2171,1327561400626
589;09:49:00;2170,783845348281
590;09:50:00;2170,0979391301116
591;09:51:00;2167,845175668651
592;09:52:00;2167,755532755649
593;09:53:00;2161,0485222273387
594;09:54:00;2155,1511600447107
595;09:55:00;2149,270981429251
596;09:56:00;2142,295188245016
597;09:57:00;2135,150917490738
598;09:58:00;2126,3701779044213
599;09:59:00;2124,115803517335
600;10:00:00;2121,2935189705986
601;10:01:00;2120,677018567424
602;10:02:00;2108,991257778403
603;10:03:00;2100,6444839905116
604;10:04:00;2100,5222300093087
605;10:05:00;2081,5351136127156
606;10:06:00;2080,444026606289
607;10:07:00;2077,9561828721417
608;10:08:00;2071,546505421018
609;10:09:00;2069,3528536364747
610;10:10:00;2058,8178360462025
611;10:11:00;2053,4807594950275
612;10:12:00;2045,9704587971562
613;10:13:00;2044,5529623127702
614;10:14:00;2043,0447490527722
615;10:15:00;2042,5578416156084
616;10:16:00;2040,8149803700537
617;10:17:00;2034,1837073222189
618;10:18:00;2033,1115100860904
619;10:19:00;2029,558754893939
620;10:20:00;2027,9899580365532
621;10:21:00;2006,845882060149
622;10:22:00;2005,969098127309
623;10:23:00;2002,5250837259832
624;10:24:00;2000,7401814440718
625;10:25:00;1991,760111336224
626;10:26:00;1981,3770809650437
627;10:27:00;1980,8325614275434
628;10:28:00;1980,345970558341
629;10:29:00;1980,022127956414
630;10:30:00;1962,397329642396
631;10:31:00;1951,7375488815637
632;10:32:00;1950,2286066832685
633;10:33:00;1945,6279915640594
634;10:34:00;1927,3910015316346
635;10:35:00;1912,1227741293023
636;10:36:00;1896,409821110749
637;10:37:00;1889,5646997065355
638;10:38:00;1886,9571784017144
639;10:39:00;1874,472720390941
640;10:40:00;1868,2787228285727
641;10:41:00;1820,9050579157656
642;10:42:00;1810,0761232582865
643;10:43:00;1806,1942576183728
644;10:44:00;1804,372138305612
645;10:45:00;1799,3324031718826
646;10:46:00;1799,102914657458
647;10:47:00;1795,722226271127
648;10:48:00;1793,3259129389796
649;10:49:00;1792,868024624397
650;10:50:00;1792,5868249392936
651;10:51:00;1762,3934393381853
652;10:52:00;1753,2740973836333
653;10:53:00;1744,8229535552296
654;10:54:00;1740,015425885566
655;10:55:00;1737,137437199712
656;10:56:00;1735,48598476089
657;10:57:00;1734,4239853423726
658;10:58:00;1732,1660090524701
659;10:59:00;1732,1574072701915
660;11:00:00;1727,6696566580895
661;11:01:00;1727,4456859718985
662;11:02:00;1700,4456700610356
663;11:03:00;1700,2092616251816
664;11:04:00;1698,8769510983254
665;11:05:00;1696,8261069169034
666;11:06:00;1690,4301459694993
667;11:07:00;1684,9468323839392
668;11:08:00;1683,3591383639305
669;11:09:00;1681,5785014279556
670;11:10:00;1678,015246642043
671;11:11:00;1670,3481415442511
672;11:12:00;1656,8518313190918
673;11:13:00;1655,327476700326
674;11:14:00;1654,8880790673668
675;11:15:00;1650,662846529359
676;11:16:00;1649,256277561873
677;11:17:00;1648,2688556806197
678;11:18:00;1642,1391397252032
679;11:19:00;1638,4818426100724
680;11:20:00;1633,7015390319723
681;11:21:00;1621,8924746547018
682;11:22:00;1621,7865228522812
683;11:23:00;1621,7764498071451
684;11:24:00;1621,262057712354
685;11:25:00;1620,8003121518645
686;11:26:00;1618,7791926299808
687;11:27:00;1616,1220121037927
688;11:28:00;1614,256129247396
689;11:29:00;1613,3996988476868
690;11:30:00;1609,1462830990395
691;11:31:00;1609,0056762223346
692;11:32:00;1608,751036341807
693;11:33:00;1605,490958213865
694;11:34:00;1604,3443600689527
695;11:35:00;1595,435822755299
696;11:36:00;1594,6953216308207
697;11:37:00;1594,2783796672802
698;11:38:00;1591,7557589013297
699;11:39:00;1591,233888628087
700;11:40:00;1590,2090357237912
701;11:41:00;1587,9848261954335
702;11:42:00;1586,334045805853
703;11:43:00;1582,6860141197951
704;11:44:00;1575,4002595010659
705;11:45:00;1570,4461823298254
706;11:46:00;1569,640732048163
707;11:47:00;1565,0318457255487
708;11:48:00;1561,4652299659936
709;11:49:00;1559,2856793690692
710;11:50:00;1558,5651322565038
711;11:51:00;1550,7389935574547
712;11:52:00;1549,2674348107537
713;11:53:00;1546,5723877782239
714;11:54:00;1545,32814850003
715;11:55:00;1545,0210646133924
716;11:56:00;1541,8565180615062
717;11:57:00;1539,7803232186916
718;11:58:00;1539,066310530206
719;11:59:00;1537,6545894543779
720;12:00:00;1534,8611200178732
721;12:01:00;1533,0821280051077
722;12:02:00;1527,7694854702436
723;12:03:00;1523,41227657786
724;12:04:00;1523,0376323477424
725;12:05:00;1522,1997795072757
726;12:06:00;1521,088998813659
727;12:07:00;1520,866332924952
728;12:08:00;1519,848422615051
729;12:09:00;1513,962449116781
730;12:10:00;1512,646910889567
731;12:11:00;1508,0391065525625
732;12:12:00;1506,5867655128736
733;12:13:00;1500,5227863587093
734;12:14:00;1498,4780162074092
735;12:15:00;1492,0057409822848
736;12:16:00;1490,8639489194377
737;12:17:00;1487,5972656524052
738;12:18:00;1483,881421991192
739;12:19:00;1482,6904321019767
740;12:20:00;1478,4496128577914
741;12:21:00;1472,357447887611
742;12:22:00;1471,6062283025153
743;12:23:00;1464,2309339124345
744;12:24:00;1461,7459310576555
745;12:25:00;1461,074884925382
746;12:26:00;1445,3261611103244
747;12:27:00;1442,507369844424
748;12:28:00;1430,3406075111586
749;12:29:00;1426,4503964125918
750;12:30:00;1420,8122823978736
751;12:31:00;1417,9313834422449
752;12:32:00;1416,2232169524764
753;12:33:00;1415,2993308871146
754;12:34:00;1415,1779425334112
755;12:35:00;1412,594162559722
756;12:36:00;1409,5466267339252
757;12:37:00;1408,6019365485224
758;12:38:00;1401,0719129739891
759;12:39:00;1400,5797614461392
760;12:40:00;1400,5311280569872
761;12:41:00;1394,6909850209079
762;12:42:00;1393,0549403770806
763;12:43:00;1389,1471103992842
764;12:44:00;1387,2812879814467
765;12:45:00;1385,7509231059805
766;12:46:00;1380,738607179921
767;12:47:00;1379,6279615256344
768;12:48:00;1379,3359837209412
769;12:49:00;1374,963082986996
770;12:50:00;1374,6745218883173
771;12:51:00;1368,9706724667346
772;12:52:00;1366,2657946189643
773;12:53:00;1364,1279924081525
774;12:54:00;1362,1968010409837
775;12:55:00;1360,4986490071203
776;12:56:00;1357,2599555743868
777;12:57:00;1356,3074031459832
778;12:58:00;1355,2860863719095
779;12:59:00;1354,554533679829
780;13:00:00;1342,6858582772265
781;13:01:00;1341,6222734869318
782;13:02:00;1341,6033104452483
783;13:03:00;1338,5534802169138
784;13:04:00;1337,3484636861813
785;13:05:00;1334,5973983321496
786;13:06:00;1332,6514518512147
787;13:07:00;1332,0863964516939
788;13:08:00;1330,277132969674
789;13:09:00;1326,7183280616953
790;13:10:00;1325,9530124999412
791;13:11:00;1323,873369386678
792;13:12:00;1323,397213387792
793;13:13:00;1321,7783321186848
794;13:14:00;1320,8941688867733
795;13:15:00;1316,5569705866328
796;13:16:00;1313,7156120519073
797;13:17:00;1309,1262334499697
798;13:18:00;1308,9756583369256
799;13:19:00;1304,3604397619113
800;13:20:00;1304,0579851346824
801;13:21:00;1301,8348058365316
802;13:22:00;1301,7614621421808
803;13:23:00;1300,8992715829122
804;13:24:00;1298,639099301932
805;13:25:00;1295,0925793160907
806;13:26:00;1294,6457286861435
807;13:27:00;1293,0177247942704
808;13:28:00;1291,5028960740083
809;13:29:00;1286,9634025270302
810;13:30:00;1286,645690621938
811;13:31:00;1286,4850277167932
812;13:32:00;1286,1435647987294
813;13:33:00;1280,0877258925436
814;13:34:00;1279,266625846367
815;13:35:00;1278,8358009070516
816;13:36:00;1278,493543820164
817;13:37:00;1276,8728366352932
818;13:38:00;1276,3406207021128
819;13:39:00;1276,1487965577023
820;13:40:00;1273,6698075583156
821;13:41:00;1267,238139553634
822;13:42:00;1267,0652276934297
823;13:43:00;1265,379153613979
824;13:44:00;1264,4086504802337
825;13:45:00;1263,2867164690942
826;13:46:00;1260,9529913553163
827;13:47:00;1258,630029284984
828;13:48:00;1255,7805930942743
829;13:49:00;1252,9551209924
830;13:50:00;1251,6407652761038
831;13:51:00;1248,5396824902061
832;13:52:00;1247,3842417817493
833;13:53:00;1245,0490742543977
834;13:54:00;1244,318300040357
835;13:55:00;1242,4813465141317
836;13:56:00;1241,402765850721
837;13:57:00;1239,0968550639843
838;13:58:00;1237,8454980453478
839;13:59:00;1237,150085213416
840;14:00:00;1236,2068917405172
841;14:01:00;1233,6153980934303
842;14:02:00;1231,9726141670583
843;14:03:00;1228,957935034409
844;14:04:00;1227,6242154265267
845;14:05:00;1223,5588907098602
