Timestep;Time span;Sum [VA]
109;01:49:00;4096,787815054382
110;01:50:00;4091,3842347954383
111;01:51:00;4088,496913490851
112;01:52:00;4067,9604822806664
113;01:53:00;4064,266199917184
114;01:54:00;4063,7859394393663
115;01:55:00;4055,7399262307313
116;01:56:00;4038,921728855534
117;01:57:00;4034,8440849418344
118;01:58:00;4033,9427136052013
119;01:59:00;4030,0422314569346
120;02:00:00;4029,3169462485957
121;02:01:00;4023,3107435652737
122;02:02:00;4011,7007420013956
123;02:03:00;4011,5074001665776
124;02:04:00;4002,2713360028797
125;02:05:00;3996,3429643769277
126;02:06:00;3991,1350309610016
127;02:07:00;3977,694734782978
128;02:08:00;3970,103746346021
129;02:09:00;3967,316902797823
130;02:10:00;3957,1443397361977
131;02:11:00;3953,8492327769586
132;02:12:00;3951,0135896032807
133;02:13:00;3950,080540703529
134;02:14:00;3948,3158697780896
135;02:15:00;3946,329298891161
136;02:16:00;3942,201571657994
137;02:17:00;3936,444590139422
138;02:18:00;3932,2315599201725
139;02:19:00;3926,6683527201653
140;02:20:00;3912,164621056818
141;02:21:00;3909,315729073556
142;02:22:00;3904,984011908934
143;02:23:00;3893,9416927476695
144;02:24:00;3886,8557633763326
145;02:25:00;3877,468192142604
146;02:26:00;3871,2969875611016
147;02:27:00;3870,509722426779
148;02:28:00;3867,8017597764383
149;02:29:00;3865,852972645341
150;02:30:00;3861,6800036283325
151;02:31:00;3860,8852899742387
152;02:32:00;3858,832082795756
153;02:33:00;3857,26687206771
154;02:34:00;3853,0755557004436
155;02:35:00;3848,9479886998433
156;02:36:00;3842,2406673155556
157;02:37:00;3836,2455637378666
158;02:38:00;3829,0327537091275
159;02:39:00;3827,672976945818
160;02:40:00;3825,8347249613494
161;02:41:00;3823,915199080779
162;02:42:00;3806,1505292864
163;02:43:00;3805,8201391540647
164;02:44:00;3804,7959998784218
165;02:45:00;3801,8610256338447
166;02:46:00;3795,50692866686
167;02:47:00;3792,529433973528
168;02:48:00;3783,387780929119
169;02:49:00;3782,4461495127243
170;02:50:00;3775,3729675779728
171;02:51:00;3770,622054428405
172;02:52:00;3768,264111552494
173;02:53:00;3765,8289839707227
174;02:54:00;3762,5951169306163
175;02:55:00;3761,069657375083
176;02:56:00;3760,9818514206936
177;02:57:00;3760,694592748614
178;02:58:00;3755,448341264139
179;02:59:00;3752,8136311838525
180;03:00:00;3746,0018360688878
181;03:01:00;3735,9836581344407
182;03:02:00;3732,678828414372
183;03:03:00;3727,8659007025303
184;03:04:00;3712,8462813757924
185;03:05:00;3711,469707989866
186;03:06:00;3704,845404263973
187;03:07:00;3703,404184105115
188;03:08:00;3699,134307329601
189;03:09:00;3696,6761844944845
190;03:10:00;3694,129724051727
191;03:11:00;3686,097136658984
192;03:12:00;3681,114912099515
193;03:13:00;3675,9542527395283
194;03:14:00;3674,5339842816443
195;03:15:00;3666,80173051513
196;03:16:00;3664,719243354874
197;03:17:00;3663,277615184277
198;03:18:00;3663,2629951887575
199;03:19:00;3659,478766049877
200;03:20:00;3655,427017554232
201;03:21:00;3646,4013892735225
202;03:22:00;3644,8379421516706
203;03:23:00;3641,7952180350117
204;03:24:00;3640,9678703195063
205;03:25:00;3638,8602780997085
206;03:26:00;3632,961931280528
207;03:27:00;3631,524999169921
208;03:28:00;3622,4793525639698
209;03:29:00;3616,4097871457143
210;03:30:00;3610,608432225113
211;03:31:00;3609,4908322225006
212;03:32:00;3595,8318066198526
213;03:33:00;3594,6452456985667
214;03:34:00;3585,72259532688
215;03:35:00;3585,63128271553
216;03:36:00;3577,8729696407295
217;03:37:00;3570,7839923532915
218;03:38:00;3566,80832881049
219;03:39:00;3563,3426664736335
220;03:40:00;3562,028059267897
221;03:41:00;3554,683774436661
222;03:42:00;3552,721657665435
223;03:43:00;3537,808735575405
224;03:44:00;3528,8645281117447
225;03:45:00;3518,0655024555754
226;03:46:00;3515,720701933246
227;03:47:00;3511,5203980435463
228;03:48:00;3505,972904549547
229;03:49:00;3503,3058657236206
230;03:50:00;3493,759811005028
231;03:51:00;3490,5847862299984
232;03:52:00;3486,7957937056367
233;03:53:00;3486,119441249499
234;03:54:00;3481,774217739927
235;03:55:00;3480,537424763379
236;03:56:00;3479,973235505242
237;03:57:00;3479,4502922464812
238;03:58:00;3475,722450800029
239;03:59:00;3469,284861143228
240;04:00:00;3462,5722649955474
241;04:01:00;3454,86616845682
242;04:02:00;3450,0482945852414
243;04:03:00;3445,249947402841
244;04:04:00;3444,6387770117385
245;04:05:00;3443,9633409422004
246;04:06:00;3439,54325708398
247;04:07:00;3433,348934496345
248;04:08:00;3427,503512308428
249;04:09:00;3425,233061160764
250;04:10:00;3425,0137904965736
251;04:11:00;3424,8559980293503
252;04:12:00;3406,649950028019
253;04:13:00;3401,6377073224544
254;04:14:00;3401,2455972625257
255;04:15:00;3395,631186956415
256;04:16:00;3385,0064743541925
257;04:17:00;3378,8296702940256
258;04:18:00;3369,755093638862
259;04:19:00;3368,715268967741
260;04:20:00;3362,2049661627625
261;04:21:00;3362,154261726179
262;04:22:00;3360,1953647209457
263;04:23:00;3356,625732345065
264;04:24:00;3350,4317201004933
265;04:25:00;3350,06197628389
266;04:26:00;3348,358457399497
267;04:27:00;3342,7129374037972
268;04:28:00;3319,054857640585
269;04:29:00;3318,5370556624052
270;04:30:00;3318,0198318424655
271;04:31:00;3287,387313521382
272;04:32:00;3277,850205687242
273;04:33:00;3276,185076978358
274;04:34:00;3273,6824731607394
275;04:35:00;3271,4549110092994
276;04:36:00;3248,6531624449235
277;04:37:00;3247,9215773434557
278;04:38:00;3230,1167161855033
279;04:39:00;3226,7368994130616
280;04:40:00;3226,682050630228
281;04:41:00;3209,740156092683
282;04:42:00;3193,1865564567947
283;04:43:00;3180,2324083216495
284;04:44:00;3153,4995186744463
285;04:45:00;3144,943766733716
286;04:46:00;3141,8474294365724
287;04:47:00;3139,6879618644844
288;04:48:00;3136,373247764101
289;04:49:00;3129,0367141326356
290;04:50:00;3117,6711037881046
291;04:51:00;3106,8085958947845
292;04:52:00;3101,1831309060162
293;04:53:00;3093,755728898498
294;04:54:00;3092,7429533985537
295;04:55:00;3088,052489723719
296;04:56:00;3084,1881720578117
297;04:57:00;3067,4396732190025
298;04:58:00;3060,848880249937
299;04:59:00;3041,140460379138
300;05:00:00;3025,1728181770495
301;05:01:00;3025,097069705581
302;05:02:00;3019,5863812111493
303;05:03:00;3008,9761473905814
304;05:04:00;3004,259239447921
305;05:05:00;2956,6236883037673
306;05:06:00;2947,564657545939
307;05:07:00;2946,5661223406055
308;05:08:00;2943,4992412973033
309;05:09:00;2940,6469161043733
310;05:10:00;2937,313960450281
311;05:11:00;2930,4206773043193
312;05:12:00;2921,3359999664785
313;05:13:00;2918,491257512747
314;05:14:00;2916,987441682196
315;05:15:00;2911,6126969585875
316;05:16:00;2895,8373384680126
317;05:17:00;2892,2648115644897
318;05:18:00;2867,972693413093
319;05:19:00;2841,1097374444716
320;05:20:00;2828,2637536802704
321;05:21:00;2811,3492155550866
322;05:22:00;2806,0527251265944
323;05:23:00;2805,9293255434914
324;05:24:00;2792,5121892028224
325;05:25:00;2785,3483380097405
326;05:26:00;2773,62977621732
327;05:27:00;2772,9314153585083
328;05:28:00;2761,9267533275633
329;05:29:00;2760,3864223966766
330;05:30:00;2755,791196225065
331;05:31:00;2753,8008406321032
332;05:32:00;2753,4785624788306
333;05:33:00;2747,825495163753
334;05:34:00;2740,10347067197
335;05:35:00;2733,706259182925
336;05:36:00;2733,6171838177456
337;05:37:00;2733,3707473401587
338;05:38:00;2731,4387307333277
339;05:39:00;2715,6547498580853
340;05:40:00;2704,683367068361
341;05:41:00;2678,4931334971443
342;05:42:00;2673,2241258236154
343;05:43:00;2663,7777689431646
344;05:44:00;2652,531061379305
345;05:45:00;2645,7516991075945
346;05:46:00;2638,822138257741
347;05:47:00;2635,546958221234
348;05:48:00;2634,8999446733205
349;05:49:00;2632,6494116707117
350;05:50:00;2625,7315447835063
351;05:51:00;2625,145424812204
352;05:52:00;2615,4759513113213
353;05:53:00;2606,6139656765304
354;05:54:00;2606,283297632199
355;05:55:00;2604,2900011541174
356;05:56:00;2600,5001830321025
357;05:57:00;2595,6824829760876
358;05:58:00;2586,025001911614
359;05:59:00;2583,7581561412526
360;06:00:00;2574,2474342472624
361;06:01:00;2566,471804829467
362;06:02:00;2566,4201994236923
363;06:03:00;2564,5125084643573
364;06:04:00;2562,2899509458825
365;06:05:00;2562,194256347834
366;06:06:00;2561,8514980861773
367;06:07:00;2561,1941839382116
368;06:08:00;2560,0659099116892
369;06:09:00;2556,9451601047126
370;06:10:00;2556,0591282623914
371;06:11:00;2555,417036300502
372;06:12:00;2552,186083582984
373;06:13:00;2552,121696529737
374;06:14:00;2545,5729478663684
375;06:15:00;2542,6486195094426
376;06:16:00;2534,323468973819
377;06:17:00;2532,1060151287897
378;06:18:00;2511,1328985131795
379;06:19:00;2509,1743889407676
380;06:20:00;2506,5676222049606
381;06:21:00;2505,545009827495
382;06:22:00;2503,6957747341903
383;06:23:00;2501,6109457798434
384;06:24:00;2500,4286625542736
385;06:25:00;2499,6760825877495
386;06:26:00;2498,7964252176876
387;06:27:00;2498,283455502498
388;06:28:00;2496,7866358389238
389;06:29:00;2494,10237442275
390;06:30:00;2491,5550359224276
391;06:31:00;2482,5648212789984
392;06:32:00;2476,292142277348
393;06:33:00;2474,255774025931
394;06:34:00;2474,255456494038
395;06:35:00;2470,873400073498
396;06:36:00;2469,204925671219
397;06:37:00;2467,73162650832
398;06:38:00;2466,0779943688917
399;06:39:00;2464,2314786909533
400;06:40:00;2461,5838680203447
401;06:41:00;2461,3629588024387
402;06:42:00;2461,2583439709256
403;06:43:00;2456,841709476054
404;06:44:00;2454,950255717144
405;06:45:00;2446,1753043273497
406;06:46:00;2444,309871214297
407;06:47:00;2433,345976649979
408;06:48:00;2433,235039156695
409;06:49:00;2432,0655397833466
410;06:50:00;2425,3382613569784
411;06:51:00;2419,692556534716
412;06:52:00;2416,9229730429847
413;06:53:00;2412,316596047518
414;06:54:00;2412,1186283960983
415;06:55:00;2411,7153022960065
416;06:56:00;2405,937632621744
417;06:57:00;2400,230503159997
418;06:58:00;2399,7774682850795
419;06:59:00;2398,635616952233
420;07:00:00;2393,1559900993207
421;07:01:00;2388,853463240936
422;07:02:00;2387,3281944219643
423;07:03:00;2385,3320994737437
424;07:04:00;2384,7286599440386
425;07:05:00;2383,0690422892535
426;07:06:00;2382,184682555332
427;07:07:00;2379,2635090955105
428;07:08:00;2376,97746659621
429;07:09:00;2372,306763248872
430;07:10:00;2368,4188348711336
431;07:11:00;2362,562289999932
432;07:12:00;2357,137861494769
433;07:13:00;2354,9238622095554
434;07:14:00;2354,0419803282484
435;07:15:00;2353,029167900381
436;07:16:00;2350,3985146938985
437;07:17:00;2344,301176238774
438;07:18:00;2342,271835041557
439;07:19:00;2342,0961255783795
440;07:20:00;2341,7877251626724
441;07:21:00;2341,74814323239
442;07:22:00;2337,9172803188494
443;07:23:00;2337,904461246715
444;07:24:00;2337,240711799992
445;07:25:00;2330,8792349157666
446;07:26:00;2326,2211368678813
447;07:27:00;2320,560144990918
448;07:28:00;2319,3672301687675
449;07:29:00;2313,0909360404694
450;07:30:00;2310,008650790749
451;07:31:00;2309,089009589267
452;07:32:00;2306,981433689407
453;07:33:00;2301,651902945978
454;07:34:00;2301,0330197295593
455;07:35:00;2294,139124620227
456;07:36:00;2293,5093890499625
457;07:37:00;2292,788850470307
458;07:38:00;2292,754171041415
459;07:39:00;2289,9291127272586
460;07:40:00;2288,958941525947
461;07:41:00;2287,5453496023756
462;07:42:00;2286,485528926936
463;07:43:00;2285,8484666193094
464;07:44:00;2284,8021678259083
465;07:45:00;2281,626733381696
466;07:46:00;2281,5824945336053
467;07:47:00;2276,5313794319222
468;07:48:00;2269,5248821003647
469;07:49:00;2269,2724290663823
470;07:50:00;2269,093762599835
471;07:51:00;2265,5093542571444
472;07:52:00;2258,2053535962023
473;07:53:00;2256,696988984491
474;07:54:00;2254,452779887069
475;07:55:00;2254,253276692086
476;07:56:00;2251,273212689479
477;07:57:00;2247,3103444764897
478;07:58:00;2247,189174695217
479;07:59:00;2246,8614827682004
480;08:00:00;2246,6006322878206
481;08:01:00;2245,691373310234
482;08:02:00;2243,1630322669184
483;08:03:00;2239,4618611190244
484;08:04:00;2238,0596067769857
485;08:05:00;2236,5411980702197
486;08:06:00;2234,341723958467
487;08:07:00;2232,875732746216
488;08:08:00;2231,323885000805
489;08:09:00;2231,0163269622776
490;08:10:00;2229,6587475073
491;08:11:00;2229,5561057584514
492;08:12:00;2226,557953806281
493;08:13:00;2226,039102503362
494;08:14:00;2225,7860760255953
495;08:15:00;2218,9709035483334
496;08:16:00;2218,468231078153
497;08:17:00;2218,312760701603
498;08:18:00;2211,6239207650906
499;08:19:00;2211,2871193480255
500;08:20:00;2210,256941090843
501;08:21:00;2209,4849147839354
502;08:22:00;2209,341849611894
503;08:23:00;2200,482813121999
504;08:24:00;2196,6021539517315
505;08:25:00;2196,0900866576903
506;08:26:00;2195,8460422083067
507;08:27:00;2193,4069327257052
508;08:28:00;2192,736011017098
509;08:29:00;2191,1521844223726
510;08:30:00;2189,925628619283
511;08:31:00;2189,48100772437
512;08:32:00;2189,388924025979
513;08:33:00;2189,2746687212707
514;08:34:00;2188,5339291049086
515;08:35:00;2188,3412612479374
516;08:36:00;2187,891167954426
517;08:37:00;2187,515509951042
518;08:38:00;2186,1525403716587
519;08:39:00;2185,928761266853
520;08:40:00;2185,8579297315346
521;08:41:00;2184,5707406439155
522;08:42:00;2184,0018756332793
523;08:43:00;2183,4779222441057
524;08:44:00;2183,2456392553518
525;08:45:00;2182,759440005878
526;08:46:00;2180,668746812355
527;08:47:00;2179,3461987380283
528;08:48:00;2176,748001378491
529;08:49:00;2176,6417197941896
530;08:50:00;2175,8984299213957
531;08:51:00;2173,633981965054
532;08:52:00;2173,534293887391
533;08:53:00;2171,185642624737
534;08:54:00;2170,7996820269013
535;08:55:00;2169,6437094470116
536;08:56:00;2169,0245491954365
537;08:57:00;2168,375951306699
538;08:58:00;2165,639465612039
539;08:59:00;2165,4851163567528
540;09:00:00;2156,4158297075815
541;09:01:00;2154,9612707266997
542;09:02:00;2154,4417419263004
543;09:03:00;2152,0623335902264
544;09:04:00;2151,1226581608908
545;09:05:00;2147,032392425614
546;09:06:00;2144,656920395253
547;09:07:00;2140,77803235853
548;09:08:00;2138,9622262154276
549;09:09:00;2138,7534512134607
550;09:10:00;2130,6938669353394
551;09:11:00;2128,562206642189
552;09:12:00;2126,7605513763983
553;09:13:00;2119,6013939440813
554;09:14:00;2116,3184248990447
555;09:15:00;2114,292331558044
556;09:16:00;2113,0270150815463
557;09:17:00;2112,761259378878
558;09:18:00;2112,1482526777572
559;09:19:00;2112,043333669556
560;09:20:00;2111,6428909092215
561;09:21:00;2110,2961927839006
562;09:22:00;2108,138773255545
563;09:23:00;2108,1022126595612
564;09:24:00;2107,989163560029
565;09:25:00;2104,733537465564
566;09:26:00;2101,6895405157115
567;09:27:00;2098,807329246503
568;09:28:00;2096,5997536703417
569;09:29:00;2095,644731925052
570;09:30:00;2093,7601974908716
571;09:31:00;2093,5459491829747
572;09:32:00;2093,4802463947813
573;09:33:00;2092,6256642651188
574;09:34:00;2091,3739135996357
575;09:35:00;2090,4532659206366
576;09:36:00;2088,6895828509537
577;09:37:00;2087,6972178366495
578;09:38:00;2087,6675481374727
579;09:39:00;2084,9371385051377
580;09:40:00;2081,6818383960826
581;09:41:00;2080,620026449353
582;09:42:00;2077,704887989346
583;09:43:00;2076,749258303751
584;09:44:00;2072,327937625811
585;09:45:00;2071,760095736899
586;09:46:00;2069,252218683025
587;09:47:00;2069,136604453125
588;09:48:00;2067,827677138987
589;09:49:00;2066,8653561576175
590;09:50:00;2066,459958498291
591;09:51:00;2064,865307830429
592;09:52:00;2060,473314675342
593;09:53:00;2059,9358814284747
594;09:54:00;2057,996763412918
595;09:55:00;2057,0253488834605
596;09:56:00;2055,3833785974334
597;09:57:00;2054,635960311856
598;09:58:00;2054,2463463596105
599;09:59:00;2051,6025941412327
600;10:00:00;2047,651520155681
601;10:01:00;2041,8798261984118
602;10:02:00;2040,8692989855874
603;10:03:00;2040,8238159399411
604;10:04:00;2039,4642186864144
605;10:05:00;2037,6127817973415
606;10:06:00;2035,9125492107275
607;10:07:00;2035,2294154283402
608;10:08:00;2033,8616695577268
609;10:09:00;2032,1352464250726
610;10:10:00;2025,077726111949
611;10:11:00;2022,8530035421913
612;10:12:00;2022,8272222120884
613;10:13:00;2021,4385309312993
614;10:14:00;2017,5952485682442
615;10:15:00;2017,2833133513323
616;10:16:00;2011,820066460636
617;10:17:00;2007,5536350892223
618;10:18:00;2006,9988832509748
619;10:19:00;2005,5570131148631
620;10:20:00;1999,5722033689906
621;10:21:00;1995,3573859163355
622;10:22:00;1994,6738677277806
623;10:23:00;1990,9921049507693
624;10:24:00;1989,351400350704
625;10:25:00;1987,2736593624613
626;10:26:00;1984,6090103589834
627;10:27:00;1983,2558310668185
628;10:28:00;1982,5492110697185
629;10:29:00;1981,4151511993523
630;10:30:00;1980,9710751319749
631;10:31:00;1980,7966164791385
632;10:32:00;1980,1445637676636
633;10:33:00;1979,9435232732094
634;10:34:00;1978,8797013440978
635;10:35:00;1977,0742609213587
636;10:36:00;1974,991570307803
637;10:37:00;1974,7808214819008
638;10:38:00;1974,180918549382
639;10:39:00;1973,7290319545036
640;10:40:00;1971,3044451203896
641;10:41:00;1968,0200159494314
642;10:42:00;1965,4060814696977
643;10:43:00;1962,2100584864102
644;10:44:00;1961,9355908401544
645;10:45:00;1960,9823781024534
646;10:46:00;1955,7294341139173
647;10:47:00;1955,700854029984
648;10:48:00;1952,2112383136875
649;10:49:00;1951,6582944708643
650;10:50:00;1951,1412068931913
651;10:51:00;1946,6642261638501
652;10:52:00;1942,691107189553
653;10:53:00;1939,6925174096941
654;10:54:00;1938,2187773458236
655;10:55:00;1932,9780318905387
656;10:56:00;1931,825691732547
657;10:57:00;1931,5765792463237
658;10:58:00;1926,7076258131056
659;10:59:00;1925,8617058649784
660;11:00:00;1924,2392400661058
661;11:01:00;1919,914139265275
662;11:02:00;1918,7292345275164
663;11:03:00;1917,2945087990247
664;11:04:00;1916,4651102231728
665;11:05:00;1915,5044514410563
666;11:06:00;1914,5730940034578
667;11:07:00;1914,4609404790874
668;11:08:00;1914,0786201326298
669;11:09:00;1913,6875222189474
670;11:10:00;1913,2132168848777
671;11:11:00;1910,0581540752983
672;11:12:00;1908,939470605927
673;11:13:00;1907,5347348661764
674;11:14:00;1901,223914764379
675;11:15:00;1899,5557155634071
676;11:16:00;1898,2216144084634
677;11:17:00;1897,6061005317956
678;11:18:00;1896,754301658927
679;11:19:00;1896,3290744761389
680;11:20:00;1894,481771579899
681;11:21:00;1888,5910918440293
682;11:22:00;1887,3624490428233
683;11:23:00;1885,281075320525
684;11:24:00;1881,7773752467272
685;11:25:00;1880,569090494822
686;11:26:00;1879,6256540213185
687;11:27:00;1874,6441281441796
688;11:28:00;1874,4948574793568
689;11:29:00;1874,0207365268402
690;11:30:00;1868,6686877915877
691;11:31:00;1863,391054176942
692;11:32:00;1861,9886560589125
693;11:33:00;1857,5558690914327
694;11:34:00;1848,0394364759325
695;11:35:00;1847,063365130188
696;11:36:00;1846,5763278019788
697;11:37:00;1845,1473002471673
698;11:38:00;1843,6322414626593
699;11:39:00;1838,9465850065394
700;11:40:00;1837,161255126404
701;11:41:00;1836,9873328388735
702;11:42:00;1835,1279519541554
703;11:43:00;1833,0799758010128
704;11:44:00;1831,5218543822327
705;11:45:00;1825,2490350766557
706;11:46:00;1824,7634518205064
707;11:47:00;1824,2428784826905
708;11:48:00;1821,542378402787
709;11:49:00;1821,4087831484446
710;11:50:00;1818,309268522984
711;11:51:00;1817,6502882082598
712;11:52:00;1812,7551968909954
713;11:53:00;1812,3038998379704
714;11:54:00;1812,1459053352569
715;11:55:00;1808,9722992197726
716;11:56:00;1804,4988033912905
717;11:57:00;1803,7489404711205
718;11:58:00;1792,6786885679685
719;11:59:00;1788,2427314441572
720;12:00:00;1786,0553821278988
721;12:01:00;1784,9870560209133
722;12:02:00;1782,4449008020738
723;12:03:00;1780,669560489455
724;12:04:00;1780,1063501296899
725;12:05:00;1778,7547143832817
726;12:06:00;1777,175369279675
727;12:07:00;1777,1388731530185
728;12:08:00;1775,9325157356748
729;12:09:00;1775,239383988623
730;12:10:00;1773,2071472820192
731;12:11:00;1770,6137046687666
732;12:12:00;1767,982533382595
733;12:13:00;1767,5072427658445
734;12:14:00;1764,2603174415337
735;12:15:00;1761,7397635001473
736;12:16:00;1761,5118388271553
737;12:17:00;1751,657043392972
738;12:18:00;1737,4809757663304
739;12:19:00;1736,6500823920549
740;12:20:00;1736,3314792325875
741;12:21:00;1726,2146946127473
742;12:22:00;1726,1926301894691
743;12:23:00;1719,9717607143466
744;12:24:00;1709,349843868877
745;12:25:00;1705,4113609919882
746;12:26:00;1701,358205726167
747;12:27:00;1695,5499936360536
748;12:28:00;1689,440232228412
749;12:29:00;1687,7246788438172
750;12:30:00;1680,105104308989
751;12:31:00;1676,3272002561498
752;12:32:00;1675,332490984453
753;12:33:00;1670,3324247448402
754;12:34:00;1669,8137860847144
755;12:35:00;1666,3874173116858
756;12:36:00;1658,4061705402075
757;12:37:00;1649,6195694767214
758;12:38:00;1642,3463722218485
759;12:39:00;1635,549469943468
760;12:40:00;1631,3982628235217
761;12:41:00;1630,9150688094696
762;12:42:00;1623,7226286142813
763;12:43:00;1615,2984411480027
764;12:44:00;1603,6239768952148
765;12:45:00;1603,256337442506
766;12:46:00;1593,2643811097998
767;12:47:00;1580,563603966106
768;12:48:00;1563,2315981444956
769;12:49:00;1561,542593580307
770;12:50:00;1561,4077634718203
771;12:51:00;1547,1284894250161
772;12:52:00;1542,6697306414408
773;12:53:00;1475,3438439254096
774;12:54:00;1392,4528402508663
775;12:55:00;1381,3133234943743
776;12:56:00;1290,7045435181883
777;12:57:00;1241,770046517503
778;12:58:00;1240,6454763403751
779;12:59:00;1217,5495695063241
780;13:00:00;1213,4444085525029
781;13:01:00;1201,737914600986
782;13:02:00;1189,0936809749003
783;13:03:00;1188,352676198773
784;13:04:00;1188,198573035794
785;13:05:00;1184,4187028971305
786;13:06:00;1184,0593042855107
787;13:07:00;1174,345500058191
788;13:08:00;1170,972784806991
789;13:09:00;1146,8308557325167
790;13:10:00;1128,8401833615271
791;13:11:00;1125,4533249448177
792;13:12:00;1123,9064546423779
793;13:13:00;1123,8909937823125
794;13:14:00;1121,4119221731403
795;13:15:00;1119,7816172405105
796;13:16:00;1115,4781981380743
797;13:17:00;1108,964221001438
798;13:18:00;1091,5627356917385
799;13:19:00;1085,5431241061353
800;13:20:00;1053,6514246474392
801;13:21:00;1052,7614670893413
802;13:22:00;1046,6064022548464
803;13:23:00;1042,25389321687
804;13:24:00;1040,5272677028895
805;13:25:00;1038,501931674953
806;13:26:00;1034,8395577971762
807;13:27:00;1030,3053348107699
808;13:28:00;1029,1918158057276
809;13:29:00;1029,1093710334032
810;13:30:00;1026,2274868038332
811;13:31:00;1023,8184263710596
812;13:32:00;1020,5482810170374
813;13:33:00;1015,1531113415421
814;13:34:00;1006,5108872027221
815;13:35:00;993,1001844683793
816;13:36:00;992,9085022398125
817;13:37:00;987,8719910981412
818;13:38:00;986,5713835670033
819;13:39:00;959,7870631475698
820;13:40:00;950,4701893971379
821;13:41:00;949,8602120285145
822;13:42:00;946,0287410268207
823;13:43:00;945,1318512532147
824;13:44:00;940,69617691777
825;13:45:00;922,8217803545621
826;13:46:00;921,7280728949797
827;13:47:00;921,4620287146311
828;13:48:00;916,3430446816221
829;13:49:00;915,8230405342265
830;13:50:00;914,1237108689871
831;13:51:00;908,5300951247355
832;13:52:00;894,5664130375985
833;13:53:00;893,6185493490286
834;13:54:00;884,0725069871723
835;13:55:00;882,5853440967934
836;13:56:00;859,9055408959708
837;13:57:00;857,1956388593741
838;13:58:00;851,4530241661055
839;13:59:00;850,734927100972
840;14:00:00;847,2251805252902
841;14:01:00;845,1246669414714
842;14:02:00;843,3076123399188
