Reactive.Time;Calender;Calender for Excel;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;
18;00:18:00;'00:18:00;13,226471742410176;;;67,63741721856755;14,931919115918117;12,59254011341561;14,784259206199625;
19;00:19:00;'00:19:00;13,355845026191425;;;69,46633022223008;13,44750970367175;13,174369559382558;14,278914416591398;
20;00:20:00;'00:20:00;14,107357750678805;;;69,3469119271846;11,235080734440643;12,998922070360699;13,375384448118702;
21;00:21:00;'00:21:00;13,152630823931837;;;65,19071144257431;13,07019759659877;12,184940090228563;12,121195784020177;
22;00:22:00;'00:22:00;11,66592705877958;;;68,64891495241693;12,9874661621745;12,925931150891;12,0749460000209;
23;00:23:00;'00:23:00;13,742349686223893;;;68,47837182885868;13,260974695041044;13,36073758996205;10,334791244567837;
24;00:24:00;'00:24:00;14,222297952739353;;;67,1251849802416;13,460066890976549;11,766313306994142;12,147482804602758;
25;00:25:00;'00:25:00;13,715681169601675;;;67,4649176538883;12,480153899658795;13,908490591988866;12,837112479317394;
26;00:26:00;'00:26:00;13,67284827936134;;;68,68395875370692;12,010004736750027;12,278839312655442;13,196800169071334;
27;00:27:00;'00:27:00;14,392900212673911;;;67,43240369955143;12,590316614054741;12,840920545278557;12,809695580758863;
28;00:28:00;'00:28:00;14,28553718280305;;;65,40690495183296;11,6010201629177;12,865467581219734;13,21001983435092;
29;00:29:00;'00:29:00;15,684947284118817;;;66,63104585089931;13,504957305290917;13,761776938968321;12,14709880719486;
30;00:30:00;'00:30:00;13,772287172687138;;;67,67311934221028;11,87244891789256;14,077177778803495;11,8111161540205;
31;00:31:00;'00:31:00;12,867483789871274;;;66,7457354962888;14,63440513892549;12,495776464654911;11,174932551428725;
32;00:32:00;'00:32:00;14,929961855294692;;;66,20001944606622;14,592323353799166;12,775952986259963;13,829430715753894;
33;00:33:00;'00:33:00;13,134696903295373;;;68,15600522112898;13,119199446253802;11,892416741588661;14,323131863260791;
34;00:34:00;'00:34:00;12,979977580719371;;;66,31591334159882;11,8217457842613;14,201545475385537;14,149496234150973;
35;00:35:00;'00:35:00;13,821889991962607;;;68,80751919146944;12,705107883296716;13,775284274772876;13,006252110150466;
36;00:36:00;'00:36:00;13,948828848794822;;;69,14101192293988;12,826763641853844;14,34371882183417;12,437378017240132;
37;00:37:00;'00:37:00;15,52020613872945;;;66,67440943139577;13,155616911525408;14,792965008729897;11,785075719355536;
38;00:38:00;'00:38:00;14,090859754570426;;;65,50446472688468;13,686128514539035;12,214517583154304;15,220865143658385;
39;00:39:00;'00:39:00;12,19470464955236;;;65,0070236419235;14,051832982910378;11,780358329673213;13,71087609581378;
40;00:40:00;'00:40:00;13,250363134134538;;;67,21578849163787;12,763879415573559;12,12351826170599;15,006925006911347;
41;00:41:00;'00:41:00;13,05789016697939;;;68,25442025590952;11,752623265293817;11,122428663739994;13,418336252998856;
42;00:42:00;'00:42:00;14,04028111861841;;;69,27153840647578;12,472573000258546;12,569833402556473;13,443036693598852;
43;00:43:00;'00:43:00;13,519791073260691;;;65,5909154499831;12,889832400043575;13,535768192697969;14,705320415945206;
44;00:44:00;'00:44:00;13,611755438898136;;;68,68483984358177;13,885986420860814;12,187288206319911;14,339527669882155;
45;00:45:00;'00:45:00;14,497707472863492;;;67,42982843696232;14,197594003345099;14,091508225425047;13,684266774808112;
46;00:46:00;'00:46:00;13,347906502595652;;;67,86362360648408;14,36862991305321;14,006211923472446;13,751388170930595;
47;00:47:00;'00:47:00;13,007136629855957;;;67,65315553849595;13,056113094246328;11,508274296249407;12,470638732703636;
48;00:48:00;'00:48:00;12,95372186326914;;;67,71061199872477;13,718258800859456;12,753299521756391;12,522351947711657;
49;00:49:00;'00:49:00;13,119141066195365;;;67,04550935026631;12,30983118985423;13,10262811212466;15,029516918819587;
50;00:50:00;'00:50:00;11,662068028350319;;;66,11876598642453;12,730364387711537;12,303305233087656;12,368268130984683;
51;00:51:00;'00:51:00;14,390965623970501;;;66,79492894674578;11,476608623768838;10,578560748333839;13,609343430460846;
52;00:52:00;'00:52:00;13,169028664742308;;;68,786805981618;14,907748991245708;13,672713497791934;14,55094577740579;
53;00:53:00;'00:53:00;13,019975539520859;;;67,99566856375878;12,733988949198414;13,537960492792248;13,626383992858138;
54;00:54:00;'00:54:00;11,54171787744746;;;65,77285823247993;13,511812489429149;13,672192479162748;13,626061630648664;
55;00:55:00;'00:55:00;12,552043498211471;;;66,64840642367781;11,597838267015192;14,263240495219513;14,042760548066315;
56;00:56:00;'00:56:00;14,55303940526248;;;70,50655186830366;13,781374434654957;12,829319559088663;13,67786874945264;
57;00:57:00;'00:57:00;14,605182827865473;;;65,11462692069631;14,131052194807193;12,867267646065521;13,049899010064117;
58;00:58:00;'00:58:00;11,706298041196154;;;67,12675128713815;13,676070553700814;14,572950806321206;13,443973908634641;
59;00:59:00;'00:59:00;13,483811859138715;;;67,45646933627091;13,564367150846;12,037621789750869;15,009621026871244;
60;01:00:00;'01:00:00;13,384457820401757;;;64,91616783722436;13,503657467465715;13,620605000546727;14,01760204408103;
61;01:01:00;'01:01:00;12,978346416528492;;;66,57344904090624;13,75079220341347;12,935843053334292;12,841344150206579;
62;01:02:00;'01:02:00;13,373682690187206;;;65,84517515250377;12,363750395610221;13,690701862807808;13,513776720173071;
63;01:03:00;'01:03:00;12,280290784395843;;;64,8401999723604;12,14359027022979;12,417772886755497;12,864962602466779;
64;01:04:00;'01:04:00;14,361712627555413;;;67,23129206483725;14,087457144187912;13,766728053443542;13,770389550399067;
65;01:05:00;'01:05:00;14,560660117390135;;;66,69032998299411;13,403178596540922;12,80740060460361;14,153509857625675;
66;01:06:00;'01:06:00;13,528345712294406;;;64,35131119494082;13,865856392629404;12,831958047051561;12,480843115656238;
67;01:07:00;'01:07:00;13,001600234812427;;;67,36815452384786;12,915129890546583;13,532715407704234;13,738968862570067;
68;01:08:00;'01:08:00;13,244247108578138;;;65,47799547118066;12,483500834074334;11,999704321405892;13,70728372319535;
69;01:09:00;'01:09:00;13,42868665318381;;;55,33296850300214;12,924874800221842;14,674169627776443;14,745200172235966;
70;01:10:00;'01:10:00;11,580314467889112;;;55,50847676765283;12,679303928316813;13,252209299726125;14,19413087483857;
71;01:11:00;'01:11:00;15,241425241908408;;;55,72776747083887;13,699414281038528;13,87532765358315;14,326898067448873;
72;01:12:00;'01:12:00;12,718273949509943;;;55,451753672969524;12,319627571770319;13,343399249983523;14,271473638194365;
73;01:13:00;'01:13:00;12,16958770308093;;;55,19067129457728;13,076164768121053;13,122179520245801;11,559275086801154;
74;01:14:00;'01:14:00;13,736796860066676;;;54,77808218746698;12,51107471942847;14,533370816468878;13,476609970661396;
75;01:15:00;'01:15:00;11,482938995114303;;;55,67669648325302;15,918764442558826;12,524839185943685;13,694868406340401;
76;01:16:00;'01:16:00;12,22326248362808;;;54,89761836273988;14,363127580320334;13,604517721433716;13,31568585013723;
77;01:17:00;'01:17:00;10,630495114477942;;;55,81670221280453;12,196389418052826;12,84582265908055;13,809178858217429;
78;01:18:00;'01:18:00;12,32404479610624;;;54,5458515361942;15,616105660395146;12,505589701471362;14,432034912670396;
79;01:19:00;'01:19:00;12,184384609911442;;;56,57336710511553;11,302051079533346;13,724558903969628;12,991089184116328;
80;01:20:00;'01:20:00;10,805117215829483;;;55,996117409615415;12,429928368995439;12,30076633720838;13,050301350286695;
81;01:21:00;'01:21:00;12,510956201606254;;;55,91831119400414;12,451570538240485;13,902007833539724;13,468996938508948;
82;01:22:00;'01:22:00;14,975361716576963;;;56,10743014336684;14,477542150329906;12,962938130853912;14,275358956414493;
83;01:23:00;'01:23:00;12,244552308858461;;;55,85509806169938;13,138847212233005;13,339484188512674;13,239215055230973;
84;01:24:00;'01:24:00;12,338115632497928;;;55,371986857657895;12,764377797279817;14,424602350389431;12,736487594430576;
85;01:25:00;'01:25:00;14,296889961414134;;;55,98532841828616;14,861137801134465;15,44930994879389;12,91894101542644;
86;01:26:00;'01:26:00;12,28737615269653;;;55,94184629130637;10,429744968720247;12,716913114849765;12,378556305416893;
87;01:27:00;'01:27:00;12,94906288794162;;;56,69982412490183;14,651612399294198;14,870028169703893;12,978748101657926;
88;01:28:00;'01:28:00;12,747061418951255;;;55,96254209598889;13,26683195973289;13,341618039748417;13,05706763332357;
89;01:29:00;'01:29:00;13,094020705502619;;;56,1040393383425;12,508353710918252;11,60433987899371;12,307292028878763;
90;01:30:00;'01:30:00;14,327678108415334;;;55,862344429543725;14,037134687125874;13,577843035564651;13,049081197047956;
91;01:31:00;'01:31:00;13,90816109653095;;;55,69647395537988;12,284325317198594;12,804606459886648;13,705017920010096;
92;01:32:00;'01:32:00;12,864425951986352;;;55,93907107568244;14,677020099943633;14,682101329464944;13,5751337097774;
93;01:33:00;'01:33:00;13,650926874446697;;;56,016970758542;12,71803963926467;13,302030124331068;13,485123678065875;
94;01:34:00;'01:34:00;12,788759340300142;;;56,04155022911033;13,685275811728392;15,054210420388232;12,647078138834871;
95;01:35:00;'01:35:00;12,00572218213532;;;56,62618390518326;13,765378170677337;14,089366645267202;12,707136582495027;
96;01:36:00;'01:36:00;12,754395813725505;;;56,138356799306685;14,19607248262136;14,536142340944615;12,832640226483413;
97;01:37:00;'01:37:00;14,690126582378742;;;56,17932207282218;11,607169855212673;13,293807896820782;34,69795052332776;
98;01:38:00;'01:38:00;13,832578702611393;;;56,343682866180764;13,342810672943456;14,022757154334897;36,84451218718212;
99;01:39:00;'01:39:00;13,416926344278128;;;55,60861332322308;12,220993411072797;14,38460156892845;36,34850517025023;
100;01:40:00;'01:40:00;12,450900735261543;;;56,1608511731277;12,867994215023469;13,413274654529756;33,519311472026345;
101;01:41:00;'01:41:00;13,753879154863508;;;56,44909868236405;13,010724562324482;13,241093976238556;34,595703016441774;
102;01:42:00;'01:42:00;14,236967348605306;;;56,00294418056067;10,785038999016333;14,414457831992276;32,80331759197448;
103;01:43:00;'01:43:00;14,021183733629151;;;55,23473028189881;11,384515357499252;13,868986893822065;33,37206939837529;
104;01:44:00;'01:44:00;14,988736136015099;;;56,0680581188128;11,877305224367198;12,908522859630004;34,6394622046693;
105;01:45:00;'01:45:00;12,736062510661949;;;55,76125978922177;12,498003810898009;13,468319215646343;33,6296650825752;
106;01:46:00;'01:46:00;14,667707170317714;;;56,05115229103995;13,572908444490658;13,582348815720895;31,722652804473142;
107;01:47:00;'01:47:00;14,491583345313657;;;56,15330666478118;12,218344151627491;13,865414701046126;37,43204231772289;
108;01:48:00;'01:48:00;13,546888890488114;;;56,18693396164146;12,655478350311203;12,28386266287926;39,602915440758984;
109;01:49:00;'01:49:00;13,918911177768164;;;55,52540846760703;11,727905305222977;14,525578972280952;31,28520878342773;
110;01:50:00;'01:50:00;14,814554080040018;;;36,07379765991745;11,729293008393196;13,582358827612188;37,4838029588663;
111;01:51:00;'01:51:00;13,903421163866305;;;35,230028527192346;11,204713657806767;12,307898647148086;36,083659941143935;
112;01:52:00;'01:52:00;14,371346958280855;;;35,12568438822408;14,069995764923343;12,87903834858405;35,95367862115081;
113;01:53:00;'01:53:00;13,694687286251465;;;34,70292936114759;11,679783551556135;13,36145340404152;37,54761896632718;
114;01:54:00;'01:54:00;13,118444956201127;;;34,32076934696036;13,22751848810561;12,785178277764924;39,800392988626506;
115;01:55:00;'01:55:00;14,88987454857727;;;34,75056763081939;12,023123354266772;14,100625246110969;36,23665812139936;
116;01:56:00;'01:56:00;14,249799345607684;;;33,989233441441414;13,872452046418623;12,055638085797847;35,89072463939613;
117;01:57:00;'01:57:00;39,31900995898708;;;33,491736051110415;11,813143038940986;12,359593912571045;39,33823321021701;
118;01:58:00;'01:58:00;37,89775718560616;;;34,4037778623615;12,808152569957803;10,435799325000454;35,253338963916256;
119;01:59:00;'01:59:00;36,54602649593009;;;34,38431800041995;13,31366386706933;10,250183192600419;34,27393673952565;
120;02:00:00;'02:00:00;33,1800562386958;;;33,97735876125131;10,608875758086931;10,833889260605375;39,91472648833489;
121;02:01:00;'02:01:00;34,493109007165884;;;33,68050827188658;12,381960389413807;9,812650842629534;41,24458905227833;
122;02:02:00;'02:02:00;37,34172982439071;;;34,11260179588878;11,482111478899755;11,999323197285175;35,91284163578568;
123;02:03:00;'02:03:00;31,009646330374423;;;33,968093468050355;13,489731879682086;12,977131098380445;37,73652259067341;
124;02:04:00;'02:04:00;36,240722606557206;;;33,11929128666506;12,74594851715748;14,042719517772749;34,46038720438864;
125;02:05:00;'02:05:00;31,864273995537435;;;55,27390892615549;13,823102917229429;12,785336084508451;38,09351506528594;
126;02:06:00;'02:06:00;38,28277317145829;;;54,53567625474362;12,881523464346586;12,44345435104307;38,86834470644605;
127;02:07:00;'02:07:00;35,63035986112115;;;55,909707916266264;14,563541594769429;14,576710065440247;39,1411009442402;
128;02:08:00;'02:08:00;36,65863426864539;;;55,92893863345866;12,953596005494294;12,61137275868804;38,129570994198865;
129;02:09:00;'02:09:00;34,09337375894556;;;55,28397325795793;13,290529939631124;9,410646778168314;37,49700542118793;
130;02:10:00;'02:10:00;43,70803617555933;;;55,60653935153511;12,117270798599927;14,544513131378197;40,48180311919414;
131;02:11:00;'02:11:00;38,07306098158074;;;55,87875201892528;12,461995984758639;13,824473972075658;33,4646781271195;
132;02:12:00;'02:12:00;37,72662551418723;;;57,2043219543328;14,544586954729311;9,717063272887858;35,25780777396343;
133;02:13:00;'02:13:00;35,5395212948858;;;55,972416396605695;13,43680553247188;11,558461925420243;36,11825366217981;
134;02:14:00;'02:14:00;37,83259573118574;;;55,962406827848994;14,647743515241048;11,795997684321938;37,53377080754243;
135;02:15:00;'02:15:00;35,172108208959024;;;54,99353808064447;13,42858358664775;11,840476160701993;41,299627699384466;
136;02:16:00;'02:16:00;42,01366754021313;;;55,663167947207334;14,05834035733124;13,632619419160362;37,77705397601861;
137;02:17:00;'02:17:00;41,06635860900148;;;55,25348127522356;13,051248871784203;14,068328805770268;39,06220165831508;
138;02:18:00;'02:18:00;36,127320794398806;;;55,32479308540158;14,265372516646213;12,774347867168608;36,32101693769227;
139;02:19:00;'02:19:00;34,901878181575434;;;56,05062740166418;13,645015715866375;13,192938145676699;35,39465556793208;
140;02:20:00;'02:20:00;34,842541206955104;;;55,5346209614255;13,782424047705446;12,390670968416824;36,0558501248265;
141;02:21:00;'02:21:00;37,28144682003358;;;53,64280716384279;14,00793009094934;13,902733698291321;38,4414965841283;
142;02:22:00;'02:22:00;33,60972517952065;;;55,23990218381195;13,340788196801668;14,583287431691469;37,510379345888964;
143;02:23:00;'02:23:00;33,964125915570484;;;55,62536204583361;13,9440367040697;12,688222708049802;38,11718227758428;
144;02:24:00;'02:24:00;34,092671254544335;;;54,089107518994844;13,529317899661473;13,085428833091878;37,221036725863584;
145;02:25:00;'02:25:00;33,37789926620072;;;54,507992684958715;13,76587996715869;14,52047701857396;40,309734956926995;
146;02:26:00;'02:26:00;34,358427609348915;;;55,93616485317917;12,212479870210494;14,851601986110971;37,12388344019129;
147;02:27:00;'02:27:00;35,23480596487068;;;55,330856588640465;13,51926971367535;13,064991840582387;37,150421782695254;
148;02:28:00;'02:28:00;38,018109368177136;;;55,92781615720041;13,547820948657773;13,826745988186833;36,717442330662585;
149;02:29:00;'02:29:00;36,4895478250487;;;55,41776659281068;14,966618303033052;12,553194456696747;34,04753394864108;
150;02:30:00;'02:30:00;35,029599704266666;;;55,46964732215093;11,634825999259562;13,562033907677735;34,288875180183524;
151;02:31:00;'02:31:00;35,88224864070662;;;54,98635026056319;12,026165501550155;12,786577702631611;35,39653024242595;
152;02:32:00;'02:32:00;38,45180199019422;;;55,87955621847467;12,453959870947251;14,561752925547857;39,09357860750429;
153;02:33:00;'02:33:00;34,42907056924515;;;56,05765749395848;14,217947609132612;13,44517795025186;36,286015668090165;
154;02:34:00;'02:34:00;32,406026619269554;;;55,336254920047956;12,029948608657739;12,241116044610788;35,635046303062985;
155;02:35:00;'02:35:00;34,52575651281616;;;55,59762880352597;13,69557157627909;14,354620192458524;13,581111170583645;
156;02:36:00;'02:36:00;36,825565453211496;;;55,046560374419656;14,314128036601648;15,006612691079612;14,001827498797475;
157;02:37:00;'02:37:00;36,58972490095757;;;56,53275299802577;14,499769813841112;14,322360381247139;13,746593318057464;
158;02:38:00;'02:38:00;37,16774332150688;;;56,43898476520422;14,369946637816348;13,761942120081038;12,020205353235768;
159;02:39:00;'02:39:00;33,92581971767979;;;55,79940536302152;12,371355020644351;13,404950748942394;14,21122127131659;
160;02:40:00;'02:40:00;35,263199259553396;;;56,00816939599443;13,726570895594893;12,849965803029555;12,09248476582124;
161;02:41:00;'02:41:00;33,110799559633186;;;56,49762443915762;12,214949080610939;13,04229471326717;13,56814734304278;
162;02:42:00;'02:42:00;36,58240650931448;;;55,67507877338512;14,36101715054539;15,401369390157848;13,443595908555304;
163;02:43:00;'02:43:00;33,39687944625929;;;56,50261500060027;11,688077559296726;14,294708250481897;13,827571655990706;
164;02:44:00;'02:44:00;36,842172486239804;;;56,05095825827121;14,098750011400698;11,079210284211886;13,933761078146963;
165;02:45:00;'02:45:00;30,712513607579076;;;55,81332531487991;14,272516140524385;14,854690771755582;13,074775657350315;
166;02:46:00;'02:46:00;35,73637118233242;;;55,961343795577044;12,40403192880806;12,765115608794353;13,926753059082468;
167;02:47:00;'02:47:00;32,65606478246401;;;56,2342973937475;11,81771252413184;14,444394710522603;13,103419874253303;
168;02:48:00;'02:48:00;38,69794574077371;;;56,54105616284647;14,21529243535482;14,667119224979718;14,634489999910073;
169;02:49:00;'02:49:00;33,16456563545495;;;57,07361324733411;14,39555732393565;12,528221075341781;12,415936994872292;
170;02:50:00;'02:50:00;39,82584357467608;;;56,08339706882005;12,549592378075074;14,057347528635674;11,919722792732472;
171;02:51:00;'02:51:00;39,438111615870895;;;55,40340954261167;13,247463980995015;13,749160766962461;12,857631124252801;
172;02:52:00;'02:52:00;34,81815824620015;;;55,909429810591526;12,414686893773244;12,066384525477227;14,56599117967581;
173;02:53:00;'02:53:00;33,40068574292363;;;56,24139924698318;11,172636013002307;12,812556239453379;14,346362830850872;
174;02:54:00;'02:54:00;35,80543697151633;;;55,031045576314746;12,09574038867842;12,733310184879299;12,741708152480962;
175;02:55:00;'02:55:00;37,539367617668894;;;55,47385970698588;13,33272520478406;13,856943403999892;12,735899231326211;
176;02:56:00;'02:56:00;40,435262672823214;;;56,24470608936728;13,888934445358291;12,99964317628138;13,062006253388414;
177;02:57:00;'02:57:00;14,965847166015866;;;56,41123017444545;13,81869965394863;13,459384066434332;13,358945634792963;
178;02:58:00;'02:58:00;12,421238137240916;;;56,1032338197802;13,41556282507258;13,9141062958491;12,771041054225527;
179;02:59:00;'02:59:00;12,52547193831975;;;55,935645980206765;14,0190219521583;13,93377697475178;13,423655920776167;
180;03:00:00;'03:00:00;13,987731003918253;;;55,523667406065776;12,426479445010472;12,137630784843719;13,861615665850705;
181;03:01:00;'03:01:00;12,459152161686045;;;56,149966574589676;14,874808861819933;12,941189834913722;11,568236038151834;
182;03:02:00;'03:02:00;13,562129695204028;;;56,607853344749266;13,639867051629219;16,198880212867465;13,424422889395547;
183;03:03:00;'03:03:00;13,763747758219306;;;56,148821042654475;13,162531984253782;12,662878936252504;11,208920155263186;
184;03:04:00;'03:04:00;15,639637068172004;;;55,89222228693;9,821955065031917;11,981556254627545;11,695465969528428;
185;03:05:00;'03:05:00;13,797321576698442;;;56,60277735521078;11,390889531275594;13,60348598558744;13,840885105281451;
186;03:06:00;'03:06:00;13,499465867677443;;;55,62522026197686;13,047068179952248;12,878082531828177;10,226530887426632;
187;03:07:00;'03:07:00;13,639218509522536;;;56,02307288232303;12,491679322257083;13,188775882391628;13,472817424336302;
188;03:08:00;'03:08:00;13,727595480239028;;;55,78449837763172;12,50635225957376;12,00596890256816;11,076895063005782;
189;03:09:00;'03:09:00;11,522417106330948;;;55,86622321049448;13,273377565768172;9,629119641689483;10,268122289269549;
190;03:10:00;'03:10:00;12,618544724497188;;;55,63974243913896;12,527175392660382;11,10053079672609;9,911585306338802;
191;03:11:00;'03:11:00;14,222994683711345;;;55,4396102142271;11,74121656580133;13,47135752791748;12,384207113713826;
192;03:12:00;'03:12:00;14,865819881749694;;;55,44667221096626;11,385664056892495;13,572470702670062;12,233140976395198;
193;03:13:00;'03:13:00;13,460180840766498;;;56,35690623069005;12,304559842198888;12,356135050540264;14,474768820485565;
194;03:14:00;'03:14:00;13,64617738344291;;;56,02213452420832;12,53342116494733;12,181686776853335;11,52402232135616;
195;03:15:00;'03:15:00;12,359075178177504;;;54,896730685795795;11,819176220856956;11,824718066301223;15,145114825824802;
196;03:16:00;'03:16:00;13,414121671099288;;;55,27557322404851;12,134748238729788;12,731253104931026;11,877662766851431;
197;03:17:00;'03:17:00;15,02355924387484;;;55,65579575333916;12,124150579824637;11,901317987286685;12,922450329368493;
198;03:18:00;'03:18:00;11,849512588206169;;;55,573435146100124;12,849047904428076;11,265343124233612;12,852112590261978;
199;03:19:00;'03:19:00;13,060809219954947;;;55,96353664583961;14,579987774816777;12,953574202327921;12,720016082124644;
200;03:20:00;'03:20:00;12,687911296828737;;;56,48703894885514;13,03340465726281;12,324239102793811;10,983990995087844;
201;03:21:00;'03:21:00;12,065633230224249;;;55,30543676804697;12,240867734586129;13,105107436829202;13,407718295805132;
202;03:22:00;'03:22:00;12,69296739892729;;;55,04671691194861;12,924091875731758;13,401620976757517;12,14539022043916;
203;03:23:00;'03:23:00;12,294485625437067;;;55,186828366990056;13,662345222222912;13,959211234065986;14,653331690069772;
204;03:24:00;'03:24:00;12,85256663051224;;;56,36593350262871;14,233728647290214;13,761897823449335;12,950125450097975;
205;03:25:00;'03:25:00;11,833480989936426;;;55,851299686869886;13,003279201398835;13,631094660914558;14,027017005660294;
206;03:26:00;'03:26:00;14,065999567218675;;;55,773244622017565;10,858214914712864;13,817936055767673;12,393179336749656;
207;03:27:00;'03:27:00;13,176317597162887;;;55,7654039959758;13,154623545961355;13,945038917215113;13,0687485138888;
208;03:28:00;'03:28:00;11,989799885643672;;;54,88528229241407;11,69207138437211;14,539917490738336;12,732764538206588;
209;03:29:00;'03:29:00;12,97983692501286;;;55,39973127324823;12,9019057171662;13,639001085682594;13,830463888659464;
210;03:30:00;'03:30:00;12,546626651490286;;;55,62495919633419;15,122552256159896;12,754013152012384;14,258039305552664;
211;03:31:00;'03:31:00;11,538610820762786;;;55,24044429033585;14,588058820531533;14,643845869640053;14,487857063324764;
212;03:32:00;'03:32:00;13,524274645496277;;;55,65118760653939;12,458733974433397;13,269624882156576;15,3468496649187;
213;03:33:00;'03:33:00;12,388460305516672;;;56,15967138544861;12,103893550675068;13,178904438526072;14,14097288479404;
214;03:34:00;'03:34:00;12,957782890201129;;;56,06074597278409;14,319708537739121;14,933499426957628;13,406334776393445;
215;03:35:00;'03:35:00;11,782014817790467;;;55,676151243520756;14,183401316490926;13,700640259975662;15,894909975117208;
216;03:36:00;'03:36:00;11,43682913869679;;;54,97559631060083;13,238971175615223;12,210348222063596;13,457247938999995;
217;03:37:00;'03:37:00;13,740108799345043;;;55,389423204610075;14,871069017256275;37,62839879334206;11,830543171140643;
218;03:38:00;'03:38:00;11,615899738100014;;;55,45590910358065;13,637532610913775;37,483278756030145;12,31930866449297;
219;03:39:00;'03:39:00;12,417861373625719;;;56,159642140633515;12,948853481017887;34,40903973644037;14,018636856461912;
220;03:40:00;'03:40:00;11,167563746906687;;;55,24892736609474;13,623295775452325;35,89318988625168;15,595092797411986;
221;03:41:00;'03:41:00;13,452472078080108;;;56,11041580162269;13,150774730372522;38,46673928184;13,678956829817174;
222;03:42:00;'03:42:00;12,131766040839125;;;55,860807446203296;37,084078571494274;35,88647026939432;12,774334793546446;
223;03:43:00;'03:43:00;13,418143066755547;;;54,91809130735696;35,82978497644954;40,093529941780666;15,073298936612037;
224;03:44:00;'03:44:00;12,547147983090532;;;55,78250936217432;33,4048959940939;35,841399671729796;13,772471724225563;
225;03:45:00;'03:45:00;11,28335181432415;;;55,44577822883677;35,60116403214111;35,85085468947106;13,33308256290544;
226;03:46:00;'03:46:00;12,010238907783965;;;55,17278030509854;34,35699540807179;37,54428118936756;15,784876368958887;
227;03:47:00;'03:47:00;12,790340655040694;;;54,22880841557953;35,521361727480105;32,20637716720354;12,841402345712883;
228;03:48:00;'03:48:00;12,695016097461862;;;54,34450442874082;39,596459849206894;35,54060793889321;13,227840276400517;
229;03:49:00;'03:49:00;12,529419248886532;;;55,06695032136291;35,32783407819417;36,789799977937314;13,147135480040465;
230;03:50:00;'03:50:00;13,891327978177657;;;54,81887397191347;36,2517348555709;39,14035244699641;14,048408200539814;
231;03:51:00;'03:51:00;12,4605632286112;;;56,20158212129901;32,34235539065247;34,423879214002355;14,229645741989511;
232;03:52:00;'03:52:00;14,64870583009429;;;55,64944217541855;39,48788822014265;39,409624901485216;12,894614250438458;
233;03:53:00;'03:53:00;11,561601213732875;;;55,70012756729413;37,851035647966626;35,99883085604169;13,192770178224368;
234;03:54:00;'03:54:00;10,878008966219488;;;56,375069340207936;34,25012459707482;35,87082482193713;13,058982621273437;
235;03:55:00;'03:55:00;11,742333296714651;;;55,36430425823245;39,41036102391757;36,48644982905858;14,82012579615678;
236;03:56:00;'03:56:00;14,524637311779095;;;55,45932926606992;40,399949024198705;37,02666366635833;12,805403547895928;
237;03:57:00;'03:57:00;13,528728354196073;;;54,98791433787542;34,95201555604453;35,889616812776424;12,471023582518383;
238;03:58:00;'03:58:00;13,656282054408143;;;55,6615609644509;36,43094774360797;36,70878633989135;14,28834060423251;
