Timestep;Time span;Sum [VA]
143;02:23:00;2098,652940899241
144;02:24:00;2096,693758658976
145;02:25:00;2094,381769705548
146;02:26:00;2093,528554145726
147;02:27:00;2092,9797271160064
148;02:28:00;2091,602018347764
149;02:29:00;2089,3587713745446
150;02:30:00;2086,700257631071
151;02:31:00;2085,573141199319
152;02:32:00;2083,1020801314226
153;02:33:00;2082,6604113991784
154;02:34:00;2080,4431931725867
155;02:35:00;2080,2863673626794
156;02:36:00;2076,3773116576626
157;02:37:00;2074,8618914689328
158;02:38:00;2074,537396431008
159;02:39:00;2074,200743154311
160;02:40:00;2074,1086945699467
161;02:41:00;2072,5767894722235
162;02:42:00;2069,622369034167
163;02:43:00;2064,5776457789057
164;02:44:00;2061,752826934268
165;02:45:00;2061,6433375879687
166;02:46:00;2060,8126159679446
167;02:47:00;2055,642064881216
168;02:48:00;2052,53859523289
169;02:49:00;2051,323041189628
170;02:50:00;2049,6789766200236
171;02:51:00;2042,987201042744
172;02:52:00;2041,4654702241644
173;02:53:00;2039,9163097566652
174;02:54:00;2036,804832914647
175;02:55:00;2035,9177338276606
176;02:56:00;2032,0696197694597
177;02:57:00;2031,6101274488046
178;02:58:00;2030,513607314703
179;02:59:00;2030,495705239665
180;03:00:00;2018,549977080333
181;03:01:00;2017,1270864954317
182;03:02:00;2009,7065420610124
183;03:03:00;2009,6240556638759
184;03:04:00;2009,5666260732276
185;03:05:00;2009,4675365319993
186;03:06:00;2005,821742884688
187;03:07:00;2003,6106458614313
188;03:08:00;2002,0055616503892
189;03:09:00;2001,9478737973318
190;03:10:00;2000,076995462111
191;03:11:00;1999,7591074157558
192;03:12:00;1998,2905343684893
193;03:13:00;1997,880216080653
194;03:14:00;1997,6238156964175
195;03:15:00;1991,3241471840734
196;03:16:00;1987,6664526433742
197;03:17:00;1986,1285889443748
198;03:18:00;1984,8546269547871
199;03:19:00;1978,721943135402
200;03:20:00;1974,0358400682107
201;03:21:00;1972,0288629677525
202;03:22:00;1967,71409843374
203;03:23:00;1964,9997954716032
204;03:24:00;1962,2134388466318
205;03:25:00;1958,6565275008948
206;03:26:00;1958,1625711880818
207;03:27:00;1958,1543586509044
208;03:28:00;1956,2140684215185
209;03:29:00;1956,0868190140025
210;03:30:00;1953,2958893508421
211;03:31:00;1949,0146905194356
212;03:32:00;1947,1156748385104
213;03:33:00;1945,1480946964246
214;03:34:00;1940,6083411737839
215;03:35:00;1937,1655132565415
216;03:36:00;1934,3426250887715
217;03:37:00;1931,2173086955072
218;03:38:00;1929,3863656782582
219;03:39:00;1924,6753058014822
220;03:40:00;1914,9056543523325
221;03:41:00;1910,332733792987
222;03:42:00;1901,2542686870934
223;03:43:00;1901,1396447427726
224;03:44:00;1897,8041821981265
225;03:45:00;1896,0623429385603
226;03:46:00;1894,7981076209658
227;03:47:00;1892,2024263108763
228;03:48:00;1892,065311713072
229;03:49:00;1877,064160569747
230;03:50:00;1875,511451421363
231;03:51:00;1874,3609723914474
232;03:52:00;1872,780218482485
233;03:53:00;1867,750695653556
234;03:54:00;1854,5644344748287
235;03:55:00;1851,2426275269904
236;03:56:00;1848,9744713534142
237;03:57:00;1846,5744812200455
238;03:58:00;1842,0137569905833
239;03:59:00;1828,4564535803568
240;04:00:00;1820,2213916819837
241;04:01:00;1816,8426618204624
242;04:02:00;1812,2275886918492
243;04:03:00;1810,6580525547945
244;04:04:00;1803,985497915062
245;04:05:00;1802,2909285087906
246;04:06:00;1799,6462005453275
247;04:07:00;1795,9691184314288
248;04:08:00;1789,1000909545905
249;04:09:00;1785,4300527690891
250;04:10:00;1782,9498428674058
251;04:11:00;1781,6400343840444
252;04:12:00;1779,7146359899396
253;04:13:00;1774,572600819843
254;04:14:00;1773,4542656531576
255;04:15:00;1771,8867146353305
256;04:16:00;1770,6067719697685
257;04:17:00;1765,1009820578606
258;04:18:00;1763,7622386828875
259;04:19:00;1758,0312312032754
260;04:20:00;1755,5751470082587
261;04:21:00;1755,4502354908561
262;04:22:00;1745,441348919184
263;04:23:00;1733,3952541357673
264;04:24:00;1730,2382805732495
265;04:25:00;1727,5619257605927
266;04:26:00;1720,5226438709144
267;04:27:00;1719,7029778286544
268;04:28:00;1710,5407614596797
269;04:29:00;1691,7257156557314
270;04:30:00;1671,548541752372
271;04:31:00;1668,8172089824072
272;04:32:00;1666,204620009994
273;04:33:00;1658,1929286375375
274;04:34:00;1658,011003129212
275;04:35:00;1657,6467502283483
276;04:36:00;1650,6466243882908
277;04:37:00;1649,9756297591466
278;04:38:00;1629,842212527173
279;04:39:00;1628,0671216582216
280;04:40:00;1612,0266735321682
281;04:41:00;1600,869023350986
282;04:42:00;1576,1156984274658
283;04:43:00;1574,0465103351617
284;04:44:00;1573,5876840435462
285;04:45:00;1543,4554751093804
286;04:46:00;1532,5978156772549
287;04:47:00;1531,5798220256968
288;04:48:00;1516,3302644146283
289;04:49:00;1491,1173711048873
290;04:50:00;1478,2535680242386
291;04:51:00;1381,722817590203
292;04:52:00;1380,8410271603407
293;04:53:00;1342,0706937051225
294;04:54:00;1319,5139838980936
295;04:55:00;1307,4949077555355
296;04:56:00;1287,0305449139091
297;04:57:00;1284,7868449294995
298;04:58:00;1258,915591091148
299;04:59:00;1229,400268900635
300;05:00:00;1222,002968954751
301;05:01:00;1190,610758557437
302;05:02:00;1170,8216157422012
303;05:03:00;1159,586594371472
304;05:04:00;1094,7469876831697
305;05:05:00;1072,9147913917018
306;05:06:00;1069,9035084864774
307;05:07:00;1050,5823825129826
308;05:08:00;1046,5421077119313
309;05:09:00;1038,7805016442323
310;05:10:00;965,3962750521946
311;05:11:00;944,888462818391
312;05:12:00;880,6447563720988
313;05:13:00;880,3624284971726
314;05:14:00;857,117235342315
315;05:15:00;849,7780133588312
316;05:16:00;832,1261683421345
317;05:17:00;829,1332719168709
318;05:18:00;823,8461494335331
319;05:19:00;815,3593579141782
320;05:20:00;813,7540401532298
321;05:21:00;802,6682320103076
322;05:22:00;802,5499590349765
323;05:23:00;790,6679335111498
324;05:24:00;789,6781142203045
325;05:25:00;766,4207993910252
326;05:26:00;760,2312922378937
327;05:27:00;755,5760361433207
328;05:28:00;754,4855904646181
329;05:29:00;751,2896284426797
330;05:30:00;746,0238528595356
331;05:31:00;744,5635190768659
332;05:32:00;737,7618502333306
333;05:33:00;736,7850946008184
334;05:34:00;727,6941701891028
335;05:35:00;726,0069334513171
336;05:36:00;724,4541578186783
337;05:37:00;718,2648704078533
338;05:38:00;715,8165935299094
339;05:39:00;715,7995438427263
340;05:40:00;711,2545285921315
341;05:41:00;710,6600741938427
342;05:42:00;708,4265324085865
343;05:43:00;706,6826783766602
344;05:44:00;702,9981148699652
345;05:45:00;699,0429430047386
346;05:46:00;691,8528446178394
347;05:47:00;690,2172877602155
348;05:48:00;683,7781317736565
349;05:49:00;682,6428106579048
350;05:50:00;682,4805828727457
351;05:51:00;682,2814224647711
352;05:52:00;678,6298775158039
353;05:53:00;678,4283930670342
354;05:54:00;676,7617766458704
355;05:55:00;674,350648555553
356;05:56:00;674,3500253684114
357;05:57:00;673,3156101005052
358;05:58:00;668,7648547978441
359;05:59:00;661,6456403259887
360;06:00:00;658,5451370994807
361;06:01:00;656,8142741910441
362;06:02:00;656,7070936570759
363;06:03:00;656,5305651505878
364;06:04:00;652,2382924206287
365;06:05:00;651,4794570138454
366;06:06:00;647,7615850871874
367;06:07:00;645,5542622845104
368;06:08:00;645,4295529137185
369;06:09:00;644,5696193595572
370;06:10:00;641,8251408216332
371;06:11:00;640,8859693414208
372;06:12:00;638,7580652678232
373;06:13:00;634,9416763757606
374;06:14:00;633,404845204629
375;06:15:00;619,7152427914413
376;06:16:00;615,7967580230716
377;06:17:00;613,5220046218332
378;06:18:00;612,1682613326938
379;06:19:00;608,2653317977099
380;06:20:00;602,6592078821396
381;06:21:00;599,7486480623169
382;06:22:00;595,4909156593303
383;06:23:00;592,8819831079674
384;06:24:00;591,633168336105
385;06:25:00;591,2175223895408
386;06:26:00;590,4984892777061
387;06:27:00;590,2699058920813
388;06:28:00;589,6816200782345
389;06:29:00;587,8413353407731
390;06:30:00;587,4437434506885
391;06:31:00;586,080046624885
392;06:32:00;584,8990423247241
393;06:33:00;584,2665225577366
394;06:34:00;583,3013346464334
395;06:35:00;581,4989965049223
396;06:36:00;579,8995210077325
397;06:37:00;575,1175118080251
398;06:38:00;574,9878384074872
399;06:39:00;574,9317384414765
400;06:40:00;573,8923260329148
401;06:41:00;570,1656000090203
402;06:42:00;569,8626700491877
403;06:43:00;569,6944004695537
404;06:44:00;569,2588539207516
405;06:45:00;568,5248576532862
406;06:46:00;568,4806820939731
407;06:47:00;567,3603531109289
408;06:48:00;565,6162248490083
409;06:49:00;565,0969166858222
410;06:50:00;563,657573875225
411;06:51:00;559,8304050042706
412;06:52:00;559,0203511037091
413;06:53:00;558,7345262610271
414;06:54:00;556,5671557549141
415;06:55:00;556,2623450994718
416;06:56:00;553,4602922793315
417;06:57:00;553,3834133279611
418;06:58:00;552,7595637617311
419;06:59:00;551,7371707511845
420;07:00:00;551,7015099347876
421;07:01:00;549,8857994096295
422;07:02:00;545,6684296844816
423;07:03:00;544,1872390391884
424;07:04:00;543,7101942415471
425;07:05:00;543,0796947084459
426;07:06:00;541,7470868567433
427;07:07:00;540,2482097939487
428;07:08:00;540,1529894931975
429;07:09:00;539,5559322338248
430;07:10:00;538,4024687685237
431;07:11:00;536,8168083367104
432;07:12:00;535,6186594577595
433;07:13:00;534,5692303644695
434;07:14:00;533,5984452022636
435;07:15:00;532,9298311778683
436;07:16:00;532,9091892503036
437;07:17:00;529,7465161104404
438;07:18:00;528,0987822592178
439;07:19:00;526,7217787195802
440;07:20:00;525,0857779075421
441;07:21:00;524,703120894533
442;07:22:00;524,6923539400345
443;07:23:00;524,2556072826438
444;07:24:00;523,8687877214809
445;07:25:00;523,656335182011
446;07:26:00;523,2450732576888
447;07:27:00;519,4395135527972
448;07:28:00;518,4851133424165
449;07:29:00;516,3269314311788
450;07:30:00;513,8701463334245
451;07:31:00;513,7983650813441
452;07:32:00;512,7825295413445
453;07:33:00;509,2476836826407
454;07:34:00;508,3541345820185
455;07:35:00;505,51757038058116
456;07:36:00;504,4008784891247
457;07:37:00;503,0800565466874
458;07:38:00;502,3316942042803
459;07:39:00;496,02496321990697
460;07:40:00;495,9693126053987
461;07:41:00;494,91095111101754
462;07:42:00;494,5843261683988
463;07:43:00;494,0321446182027
464;07:44:00;493,58250469254983
465;07:45:00;492,61954798056877
466;07:46:00;492,6053788457837
467;07:47:00;491,774983372839
468;07:48:00;491,6668720609614
469;07:49:00;491,461705731699
470;07:50:00;491,01917120185414
471;07:51:00;490,76813139405203
472;07:52:00;490,41045016966495
473;07:53:00;489,57613614898423
474;07:54:00;489,1635814764679
475;07:55:00;488,7073261962257
476;07:56:00;488,3337519786791
477;07:57:00;487,6938289365148
478;07:58:00;487,2211304251618
479;07:59:00;486,8999520112057
480;08:00:00;486,7042165040367
481;08:01:00;486,64751594076074
482;08:02:00;486,39368533151213
483;08:03:00;485,6946581759372
484;08:04:00;485,11061307697696
485;08:05:00;484,6568984603115
486;08:06:00;483,8797486070014
487;08:07:00;483,8339279491534
488;08:08:00;483,6725437962715
489;08:09:00;483,6098459534665
490;08:10:00;483,5033274707013
491;08:11:00;483,086177540151
492;08:12:00;483,0793181865199
493;08:13:00;482,0355589482046
494;08:14:00;481,6118535902741
495;08:15:00;481,4759696953275
496;08:16:00;481,22692310763557
497;08:17:00;481,05368664090065
498;08:18:00;481,01788424103916
499;08:19:00;479,9681459505418
500;08:20:00;478,60490312660426
501;08:21:00;478,55103475028557
502;08:22:00;478,48000766434694
503;08:23:00;477,54900848680234
504;08:24:00;477,1166160158905
505;08:25:00;475,81248675928964
506;08:26:00;475,74961761074326
507;08:27:00;471,98921710684857
508;08:28:00;470,84272344947516
509;08:29:00;470,79412304826144
510;08:30:00;469,23179889568877
511;08:31:00;469,1579123848734
512;08:32:00;468,78642042236993
513;08:33:00;468,47568109499935
514;08:34:00;467,8516633644494
515;08:35:00;467,62656257550833
516;08:36:00;464,88410906840863
517;08:37:00;462,3530288853954
518;08:38:00;462,2557511954311
519;08:39:00;460,0088211833988
520;08:40:00;457,8072892205061
521;08:41:00;457,59122233750935
522;08:42:00;450,9908020087418
523;08:43:00;448,42684675757357
524;08:44:00;443,84093410189
525;08:45:00;443,57609526988006
526;08:46:00;441,785650126665
527;08:47:00;439,29549613751806
528;08:48:00;437,91426074436635
529;08:49:00;436,94238146606335
530;08:50:00;436,7690898833468
531;08:51:00;434,36641649048624
532;08:52:00;433,6352777478181
533;08:53:00;433,1024858812163
534;08:54:00;432,9386475226917
535;08:55:00;432,8370996651797
536;08:56:00;432,00597031790136
537;08:57:00;431,3435932523636
538;08:58:00;431,21275170293364
539;08:59:00;430,31275149909055
540;09:00:00;429,87152111934955
541;09:01:00;428,9482132929899
542;09:02:00;428,59245572200587
543;09:03:00;426,6441444076881
544;09:04:00;425,6135318721885
545;09:05:00;424,5138423546136
546;09:06:00;424,37781270676845
547;09:07:00;422,6521417657303
548;09:08:00;422,62305000146597
549;09:09:00;422,3928209363394
550;09:10:00;422,353570736799
551;09:11:00;421,66659930891063
552;09:12:00;421,4361046410055
553;09:13:00;421,2977087353052
554;09:14:00;420,5780201957854
555;09:15:00;419,79249443764473
556;09:16:00;419,73156879459617
557;09:17:00;419,69220894552086
558;09:18:00;419,54413839204256
559;09:19:00;419,4374805069188
560;09:20:00;418,7402642495042
561;09:21:00;418,62827523817185
562;09:22:00;417,76301033354997
563;09:23:00;417,3970218858988
564;09:24:00;416,43205042353975
565;09:25:00;416,1915871208789
566;09:26:00;416,0991899405073
567;09:27:00;416,0273549763374
568;09:28:00;415,8584343257817
569;09:29:00;415,4333689391744
570;09:30:00;415,3578295053829
571;09:31:00;415,1227735124377
572;09:32:00;414,9685951362875
573;09:33:00;414,19320705033624
574;09:34:00;414,0901043695286
575;09:35:00;413,92300064100203
576;09:36:00;413,90254928384854
577;09:37:00;413,7131239347892
578;09:38:00;413,608911359227
579;09:39:00;413,60521691125837
580;09:40:00;413,48271607351944
581;09:41:00;413,2392748611685
582;09:42:00;412,86430003093864
583;09:43:00;412,528953712073
584;09:44:00;412,4974915097297
585;09:45:00;412,4780713321352
586;09:46:00;411,76572954615943
587;09:47:00;411,6789454523906
588;09:48:00;411,5675810554276
589;09:49:00;411,4148191327828
590;09:50:00;411,0763907171945
591;09:51:00;410,9984119981287
592;09:52:00;410,7728234592593
593;09:53:00;410,4939486594843
594;09:54:00;409,8566086187372
595;09:55:00;409,61003592265627
596;09:56:00;409,1331148462907
597;09:57:00;409,0956651404087
598;09:58:00;408,7180859993202
599;09:59:00;408,67757682894364
600;10:00:00;408,4356616624156
601;10:01:00;408,4251337238899
602;10:02:00;408,4033537324252
603;10:03:00;408,1570119464471
604;10:04:00;408,02411355727344
605;10:05:00;407,8663094157574
606;10:06:00;407,10701490495126
607;10:07:00;406,9838008219925
608;10:08:00;406,92498853947586
609;10:09:00;406,5111298002807
610;10:10:00;406,2449003351857
611;10:11:00;405,83505326472294
612;10:12:00;405,7814655609436
613;10:13:00;405,7781674147832
614;10:14:00;405,1856956648287
615;10:15:00;404,7169622546987
616;10:16:00;404,271149251393
617;10:17:00;403,9789345409515
618;10:18:00;403,88658363134806
619;10:19:00;403,6898529188233
620;10:20:00;403,59125268649643
621;10:21:00;403,2936124040327
622;10:22:00;403,2857930090816
623;10:23:00;402,67242470934974
624;10:24:00;402,5302231019735
625;10:25:00;402,3782613171458
626;10:26:00;402,19679630373474
627;10:27:00;401,7516570009909
628;10:28:00;401,7343027945425
629;10:29:00;400,83637325771673
630;10:30:00;400,780251461902
631;10:31:00;400,359969517103
632;10:32:00;400,0347879118359
633;10:33:00;399,5169623725875
634;10:34:00;399,28981519019743
635;10:35:00;399,0973155982083
636;10:36:00;398,80007856784
637;10:37:00;398,780175183296
638;10:38:00;398,7758408101567
639;10:39:00;398,153732281368
640;10:40:00;398,10598790141046
641;10:41:00;398,0995526349565
642;10:42:00;398,0454949427669
643;10:43:00;397,941156463752
644;10:44:00;397,8859316217652
645;10:45:00;397,5444228554706
646;10:46:00;397,3352205076556
647;10:47:00;397,1823954324854
648;10:48:00;396,62474780196385
649;10:49:00;396,2764788543907
650;10:50:00;395,96847674065293
651;10:51:00;395,84818024405484
652;10:52:00;395,8239068312627
653;10:53:00;394,9359671182628
654;10:54:00;394,91206472200815
655;10:55:00;394,71909952540835
656;10:56:00;394,32624262309673
657;10:57:00;393,73729589364433
658;10:58:00;392,98594373592107
659;10:59:00;392,9775572568581
660;11:00:00;392,8001663928914
661;11:01:00;392,72131785075317
662;11:02:00;391,6640575752574
663;11:03:00;391,6535269872549
664;11:04:00;391,3961103463181
665;11:05:00;391,3907740516183
666;11:06:00;390,76997078681393
667;11:07:00;390,69162075334043
668;11:08:00;390,30346742076847
669;11:09:00;390,2810109201928
670;11:10:00;390,2165747369555
671;11:11:00;389,8723515453811
672;11:12:00;389,8701245968244
673;11:13:00;389,43455476005846
674;11:14:00;389,2888590848319
675;11:15:00;389,06488031440966
676;11:16:00;388,99761780865856
677;11:17:00;388,8075777072358
678;11:18:00;388,7583910780336
679;11:19:00;388,26748171831116
680;11:20:00;388,25793459975705
681;11:21:00;388,1401595429255
682;11:22:00;387,92990289467156
683;11:23:00;387,928822932306
684;11:24:00;387,66148202452047
685;11:25:00;387,2668216736439
686;11:26:00;387,242214541958
687;11:27:00;386,91015643832617
688;11:28:00;386,4349300355888
689;11:29:00;386,36309111504613
690;11:30:00;385,44252045521586
691;11:31:00;385,4166827766816
692;11:32:00;385,31394858277815
693;11:33:00;385,2411392171558
694;11:34:00;384,60320974730763
695;11:35:00;384,45062614301713
696;11:36:00;384,393059781057
697;11:37:00;384,1807210513899
698;11:38:00;384,1256780947934
699;11:39:00;384,11910776414453
700;11:40:00;384,10937005871455
701;11:41:00;384,0143057129967
702;11:42:00;383,9783216590922
703;11:43:00;383,9205256705319
704;11:44:00;383,47676979673395
705;11:45:00;383,3476121714682
706;11:46:00;383,0998052399416
707;11:47:00;382,9393166847382
708;11:48:00;382,62355120331193
709;11:49:00;382,4355452663406
710;11:50:00;382,32782402492643
711;11:51:00;382,1893926541191
712;11:52:00;382,17492707162927
713;11:53:00;381,82171230048226
714;11:54:00;381,69196527631067
715;11:55:00;381,54885268116357
716;11:56:00;381,5053284862745
717;11:57:00;381,20464039530924
718;11:58:00;381,19134811300387
719;11:59:00;381,0241842003625
720;12:00:00;381,0235787021419
721;12:01:00;380,12739591912214
722;12:02:00;379,8021794579923
723;12:03:00;379,395238618963
724;12:04:00;379,1598350565878
725;12:05:00;378,6873355874113
726;12:06:00;378,42510630589874
727;12:07:00;378,318203215142
728;12:08:00;377,8489220099122
729;12:09:00;377,5943088161932
730;12:10:00;376,98865767160623
731;12:11:00;376,9806555922513
732;12:12:00;376,8917340158205
733;12:13:00;376,8071073779295
734;12:14:00;376,6741117366868
735;12:15:00;376,6205524391442
736;12:16:00;374,8157332131704
737;12:17:00;374,73020110232915
738;12:18:00;374,59187240541013
739;12:19:00;374,5328077447744
740;12:20:00;374,5158900210041
741;12:21:00;374,26331300464636
742;12:22:00;374,12307447216733
743;12:23:00;374,0398421740053
744;12:24:00;373,9530174286261
745;12:25:00;373,8908803429981
746;12:26:00;373,86397308051016
747;12:27:00;373,64671137414024
748;12:28:00;373,34561817142503
749;12:29:00;372,9375924848068
750;12:30:00;372,513673188667
751;12:31:00;371,33099169742826
752;12:32:00;371,1606524532033
753;12:33:00;371,0042593903423
754;12:34:00;370,32295819918374
755;12:35:00;370,06453928382984
756;12:36:00;369,7890443189248
757;12:37:00;369,65759178930284
758;12:38:00;369,63907673378617
759;12:39:00;369,4387725252821
760;12:40:00;369,17591110776834
761;12:41:00;368,883832086894
762;12:42:00;368,8246571995927
763;12:43:00;368,67913828178376
764;12:44:00;368,56028930926334
765;12:45:00;368,05171015699955
766;12:46:00;367,8075870091339
767;12:47:00;367,2805405505973
768;12:48:00;366,460108189328
769;12:49:00;366,14330345478186
770;12:50:00;365,5928259426568
771;12:51:00;365,20115720071146
772;12:52:00;364,4693592552539
773;12:53:00;363,6389965858038
774;12:54:00;363,2866860263247
775;12:55:00;362,83831822917426
776;12:56:00;362,5251333967871
777;12:57:00;362,38538480404446
778;12:58:00;362,33886691368997
779;12:59:00;362,3240464200428
780;13:00:00;361,90185794078826
781;13:01:00;361,8321615111747
782;13:02:00;361,73201513387875
783;13:03:00;361,7142572012351
784;13:04:00;361,1181555722185
785;13:05:00;360,51951760945906
786;13:06:00;360,1620741341891
787;13:07:00;359,60635518208954
788;13:08:00;359,4887887941788
789;13:09:00;359,26476272953244
790;13:10:00;358,9400031827905
791;13:11:00;358,93098687854734
792;13:12:00;358,92549660172904
793;13:13:00;358,6339867540212
794;13:14:00;358,2651385082065
795;13:15:00;358,2545867441321
796;13:16:00;358,1995059664337
797;13:17:00;357,82619419059813
798;13:18:00;357,3141456022468
799;13:19:00;357,2087073384255
800;13:20:00;356,9852988296466
801;13:21:00;356,76232277005164
802;13:22:00;356,76103395256905
803;13:23:00;356,62696022914895
804;13:24:00;356,25229351713995
805;13:25:00;356,1646808762376
806;13:26:00;356,11045414769313
807;13:27:00;356,0532920424242
808;13:28:00;356,03276901502204
809;13:29:00;355,7660324293525
810;13:30:00;355,53428306235173
811;13:31:00;355,32942971412604
812;13:32:00;355,05890817844704
813;13:33:00;354,8658193605821
814;13:34:00;354,77711769114615
815;13:35:00;354,69474387209794
816;13:36:00;354,672016740442
817;13:37:00;354,6006874326199
818;13:38:00;354,3374559852365
819;13:39:00;354,3240856070168
820;13:40:00;354,3046834804719
821;13:41:00;354,2864868385295
822;13:42:00;353,89879507176886
823;13:43:00;353,52920848294906
824;13:44:00;353,4832020508622
825;13:45:00;353,39145078207616
826;13:46:00;353,33769480772116
827;13:47:00;353,1338951661975
828;13:48:00;352,8964903836447
829;13:49:00;352,4670667183237
830;13:50:00;352,4565193131169
831;13:51:00;352,3144130018122
832;13:52:00;352,30750460225755
833;13:53:00;352,2909659401719
834;13:54:00;352,2799198124563
835;13:55:00;352,0225105038827
836;13:56:00;351,8614807969352
837;13:57:00;351,6177123845356
838;13:58:00;351,5809442196576
839;13:59:00;351,5696945716051
840;14:00:00;351,5591619092057
841;14:01:00;351,516827593152
842;14:02:00;351,4835932197044
843;14:03:00;351,3920551533109
844;14:04:00;351,36330812635094
845;14:05:00;351,32980634063557
846;14:06:00;351,3261028253313
847;14:07:00;351,279123153347
848;14:08:00;351,2587438740607
849;14:09:00;351,23002656198815
850;14:10:00;351,2160414352423
851;14:11:00;351,15389109324633
852;14:12:00;350,9263655831743
853;14:13:00;350,7940532489561
854;14:14:00;350,7883525258204
855;14:15:00;350,7201440507994
856;14:16:00;350,7105581153402
857;14:17:00;350,62815666212924
858;14:18:00;350,41735729093745
859;14:19:00;350,41031897794846
860;14:20:00;350,377795086029
861;14:21:00;350,3564544283342
